OreM,OreM_prec,OreO,OreO_prec,Fine carica,DataP,Gruppo,Tipo Alimentazione,Olio
34002.0,-263868.0,1359.0,1359.0,0.0,2018-09-10,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
34626.0,624.0,1983.0,624.0,1.0,2018-10-01,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
35112.0,486.0,486.0,486.0,0.0,2018-10-18,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
35615.0,503.0,999.0,513.0,0.0,2018-11-12,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
36104.0,489.0,1478.0,479.0,0.0,2018-12-03,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
36431.0,327.0,1805.0,327.0,1.0,2018-12-18,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
36899.0,468.0,468.0,468.0,0.0,2019-01-07,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
37327.0,428.0,896.0,428.0,0.0,2019-01-25,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
37799.0,472.0,1368.0,472.0,0.0,2019-02-19,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
38571.0,772.0,2140.0,772.0,1.0,2019-03-27,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
39101.0,530.0,530.0,530.0,0.0,2019-04-11,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
39555.0,454.0,984.0,454.0,0.0,2019-04-30,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
40083.0,528.0,1512.0,528.0,0.0,2019-05-22,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
40636.0,553.0,2065.0,553.0,1.0,2019-06-14,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
41226.0,590.0,527.0,527.0,0.0,2019-07-10,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
41728.0,502.0,989.0,462.0,0.0,2019-07-31,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
20410.0,-21318.0,990.0,1.0,0.0,2019-08-08,127,ECONGS 27,SHELL - Mysella S5 N
42303.0,21893.0,1564.0,574.0,0.0,2019-08-26,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
42720.0,417.0,2021.0,457.0,1.0,2019-09-13,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
43211.0,491.0,491.0,491.0,0.0,2019-10-04,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
43642.0,431.0,922.0,431.0,0.0,2019-10-22,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
44673.0,1031.0,1953.0,1031.0,1.0,2019-12-04,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
45108.0,435.0,435.0,435.0,0.0,2019-12-23,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
45655.0,547.0,982.0,547.0,0.0,2020-01-15,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
46180.0,525.0,1507.0,525.0,,2020-02-06,127,ECONGS 27,PETRO-CANADA - Sentron LD 5000
0.0,0.0,1220.0,1220.0,1.0,2015-11-26,128,ECOBIO 11,SHELL - Mysella S5 S
26082.0,26082.0,1607.0,1607.0,0.0,2015-12-18,128,ECOBIO 11,SHELL - Mysella S5 S
26082.0,26082.0,16077.0,16077.0,1.0,2015-12-18,128,ECOBIO 11,SHELL - Mysella S5 S
27290.0,1208.0,1207.0,-400.0,0.0,2016-01-31,128,ECOBIO 11,SHELL - Mysella S5 S
27748.0,458.0,1668.0,461.0,1.0,2016-02-19,128,ECOBIO 11,SHELL - Mysella S5 S
28500.0,752.0,800.0,800.0,1.0,2016-03-22,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-28500.0,1250.0,1250.0,0.0,2016-04-11,128,ECOBIO 11,SHELL - Mysella S5 S
29100.0,29100.0,1470.0,220.0,0.0,2016-04-19,128,ECOBIO 11,SHELL - Mysella S5 S
1473.0,1473.0,0.0,-1250.0,1.0,2016-04-19,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-29100.0,1740.0,270.0,0.0,2016-05-02,128,ECOBIO 11,SHELL - Mysella S5 S
29683.0,29683.0,1933.0,193.0,1.0,2016-05-10,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-29683.0,0.0,0.0,0.0,2016-06-08,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,0.0,1202.0,1202.0,0.0,2016-06-29,128,ECOBIO 11,SHELL - Mysella S5 S
2032.0,2032.0,,0.0,,2016-08-03,128,ECOBIO 11,SHELL - Mysella S5 S
2032.0,2032.0,0.0,-1202.0,1.0,2016-08-03,128,ECOBIO 11,SHELL - Mysella S5 S
31715.0,31715.0,2032.0,830.0,1.0,2016-08-03,128,ECOBIO 11,SHELL - Mysella S5 S
32475.0,30443.0,760.0,760.0,0.0,2016-09-05,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-2032.0,760.0,760.0,0.0,2016-09-05,128,ECOBIO 11,SHELL - Mysella S5 S
32934.0,459.0,1220.0,460.0,1.0,2016-09-23,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-32934.0,1954.0,1954.0,0.0,2016-10-27,128,ECOBIO 11,SHELL - Mysella S5 S
34424.0,34424.0,750.0,-1204.0,1.0,2016-12-06,128,ECOBIO 11,SHELL - Mysella S5 S
,0.0,1400.0,1400.0,,2017-01-02,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-34424.0,1400.0,1400.0,0.0,2017-01-02,128,ECOBIO 11,SHELL - Mysella S5 S
36430.0,36430.0,840.0,-560.0,0.0,2017-02-28,128,ECOBIO 11,SHELL - Mysella S5 S
37218.0,788.0,1628.0,788.0,0.0,2017-04-03,128,ECOBIO 11,SHELL - Mysella S5 S
37647.0,429.0,2057.0,429.0,1.0,2017-04-20,128,ECOBIO 11,SHELL - Mysella S5 S
38410.0,763.0,760.0,760.0,0.0,2017-06-01,128,ECOBIO 11,SHELL - Mysella S5 S
39398.0,988.0,1748.0,988.0,0.0,2017-07-03,128,ECOBIO 11,SHELL - Mysella S5 S
39782.0,384.0,2132.0,384.0,1.0,2017-07-19,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-39782.0,1000.0,1000.0,0.0,2017-08-29,128,ECOBIO 11,SHELL - Mysella S5 S
31942.0,31942.0,2169.0,1169.0,1.0,2017-10-18,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,0.0,2169.0,1169.0,0.0,2017-10-18,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,0.0,830.0,-1339.0,0.0,2017-11-22,128,ECOBIO 11,SHELL - Mysella S5 S
1792.0,1792.0,0.0,-830.0,1.0,2018-01-02,128,ECOBIO 11,SHELL - Mysella S5 S
44144.0,42352.0,2190.0,2190.0,1.0,2018-01-18,128,ECOBIO 11,SHELL - Mysella S5 S
45040.0,896.0,900.0,900.0,0.0,2018-02-25,128,ECOBIO 11,SHELL - Mysella S5 S
46300.0,1260.0,2000.0,1100.0,1.0,2018-04-19,128,ECOBIO 11,SHELL - Mysella S5 S
47080.0,780.0,770.0,770.0,0.0,2018-05-21,128,ECOBIO 11,SHELL - Mysella S5 S
48330.0,1250.0,1850.0,1080.0,1.0,2018-07-13,128,ECOBIO 11,SHELL - Mysella S5 S
49044.0,714.0,712.0,712.0,1.0,2018-08-12,128,ECOBIO 11,SHELL - Mysella S5 S
50478.0,1434.0,1800.0,1800.0,1.0,2018-10-11,128,ECOBIO 11,SHELL - Mysella S5 S
51277.0,799.0,792.0,792.0,0.0,2018-11-13,128,ECOBIO 11,SHELL - Mysella S5 S
52586.0,1309.0,2099.0,1307.0,1.0,2019-01-08,128,ECOBIO 11,SHELL - Mysella S5 S
53976.0,1390.0,1398.0,1398.0,0.0,2019-03-08,128,ECOBIO 11,SHELL - Mysella S5 S
54731.0,755.0,2141.0,743.0,1.0,2019-04-08,128,ECOBIO 11,SHELL - Mysella S5 S
55811.0,1080.0,1065.0,1065.0,1.0,2019-05-25,128,ECOBIO 11,SHELL - Mysella S5 S
0.0,-55811.0,0.0,0.0,0.0,2019-07-04,128,ECOBIO 11,SHELL - Mysella S5 S
57915.0,57915.0,1141.0,1141.0,0.0,2019-08-22,128,ECOBIO 11,SHELL - Mysella S5 S
58536.0,621.0,1762.0,621.0,1.0,2019-09-17,128,ECOBIO 11,SHELL - Mysella S5 S
59610.0,1074.0,1074.0,1074.0,0.0,2019-11-01,128,ECOBIO 11,SHELL - Mysella S5 S
60350.0,740.0,1810.0,736.0,1.0,2019-12-02,128,ECOBIO 11,SHELL - Mysella S5 S
60933.0,583.0,583.0,583.0,,2019-12-27,128,ECOBIO 11,SHELL - Mysella S5 S
63703.0,63703.0,625.0,625.0,1.0,2019-11-06,129,ECOBIO 11,SHELL - Mysella S5 S
65260.0,1557.0,300.0,300.0,,2020-01-10,129,ECOBIO 11,PETRO-CANADA - Sentron CG 40 PLUS
27150.0,27150.0,1615.0,1615.0,1.0,2015-08-12,130,ECOBIO 11,SHELL - Mysella S5 S
28109.0,959.0,940.0,940.0,0.0,2015-09-21,130,ECOBIO 11,SHELL - Mysella S5 S
28778.0,669.0,1629.0,689.0,1.0,2015-10-19,130,ECOBIO 11,SHELL - Mysella S5 S
29824.0,1046.0,1045.0,1045.0,0.0,2015-12-08,130,ECOBIO 11,SHELL - Mysella S5 S
30473.0,649.0,1695.0,650.0,1.0,2015-12-29,130,ECOBIO 11,SHELL - Mysella S5 S
31472.0,999.0,1000.0,1000.0,1.0,2016-02-08,130,ECOBIO 11,SHELL - Mysella S5 S
32574.0,1102.0,18.0,18.0,0.0,2016-03-31,130,ECOBIO 11,SHELL - Mysella S5 S
33361.0,787.0,800.0,782.0,0.0,2016-05-06,130,ECOBIO 11,SHELL - Mysella S5 S
34508.0,1147.0,1900.0,1100.0,0.0,2016-06-20,130,ECOBIO 11,SHELL - Mysella S5 S
34743.0,235.0,1959.0,59.0,1.0,2016-06-21,130,ECOBIO 11,SHELL - Mysella S5 S
,0.0,1067.0,1067.0,,2016-08-06,130,ECOBIO 11,SHELL - Mysella S5 S
0.0,-34743.0,1067.0,1067.0,0.0,2016-08-06,130,ECOBIO 11,SHELL - Mysella S5 S
36390.0,36390.0,1860.0,793.0,1.0,2016-09-08,130,ECOBIO 11,SHELL - Mysella S5 S
3942.0,-32448.0,1983.0,1983.0,0.0,2016-09-13,130,ECOBIO 11,SHELL - Mysella S5 S
38495.0,34553.0,1981.0,-2.0,1.0,2016-12-05,130,ECOBIO 11,SHELL - Mysella S5 S
39491.0,996.0,996.0,996.0,0.0,2017-01-16,130,ECOBIO 11,SHELL - Mysella S5 S
40375.0,884.0,1880.0,884.0,1.0,2017-02-22,130,ECOBIO 11,SHELL - Mysella S5 S
53726.0,13351.0,1260.0,1260.0,1.0,2017-03-27,130,ECOBIO 11,SHELL - Mysella S5 S
41315.0,-12411.0,950.0,950.0,0.0,2017-04-03,130,ECOBIO 11,SHELL - Mysella S5 S
42531.0,1216.0,2157.0,1207.0,1.0,2017-05-24,130,ECOBIO 11,SHELL - Mysella S5 S
44694.0,2163.0,2163.0,2163.0,1.0,2017-08-23,130,ECOBIO 11,SHELL - Mysella S5 S
44167.0,-527.0,2315.0,2315.0,0.0,2018-02-26,130,ECOBIO 11,SHELL - Mysella S5 S
51243.0,7076.0,2076.0,-239.0,1.0,2018-06-13,130,ECOBIO 11,SHELL - Mysella S5 S
53550.0,2307.0,2309.0,2309.0,1.0,2018-08-29,130,ECOBIO 11,SHELL - Mysella S5 S
54858.0,1308.0,1305.0,1305.0,,2018-10-23,130,ECOBIO 11,SHELL - Mysella S5 S
5604.0,-49254.0,2490.0,1185.0,0.0,2018-12-12,130,ECOBIO 11,SHELL - Mysella S5 S
3842.0,3842.0,690.0,690.0,1.0,2014-01-31,131,ECOBIO 10,SHELL - Mysella S3 S
8786.0,4944.0,1453.0,1453.0,1.0,2014-03-04,131,ECOBIO 10,SHELL - Mysella S3 S
9507.0,721.0,644.0,644.0,0.0,2014-04-01,131,ECOBIO 10,SHELL - Mysella S3 S
10151.0,644.0,1365.0,721.0,1.0,2014-04-30,131,ECOBIO 10,SHELL - Mysella S3 S
12792.0,2641.0,1097.0,1097.0,0.0,2014-08-20,131,ECOBIO 10,SHELL - Mysella S5 S
13173.0,381.0,1478.0,381.0,0.0,2014-09-04,131,ECOBIO 10,SHELL - Mysella S5 S
13630.0,457.0,1936.0,458.0,1.0,2014-09-23,131,ECOBIO 10,SHELL - Mysella S5 S
15139.0,1509.0,1409.0,1409.0,1.0,2014-11-25,131,ECOBIO 10,SHELL - Mysella S5 S
18668.0,3529.0,1832.0,1832.0,1.0,2015-04-22,131,ECOBIO 10,SHELL - Mysella S5 S
20797.0,2129.0,2129.0,2129.0,1.0,2015-07-21,131,ECOBIO 10,SHELL - Mysella S5 S
22711.0,1914.0,1974.0,1974.0,1.0,2015-10-20,131,ECOBIO 10,SHELL - Mysella S5 S
24770.0,2059.0,1990.0,1990.0,1.0,2016-01-05,131,ECOBIO 10,SHELL - Mysella S5 S
25780.0,1010.0,1010.0,1010.0,0.0,2016-02-15,131,ECOBIO 10,SHELL - Mysella S5 S
26380.0,600.0,1608.0,598.0,0.0,2016-03-11,131,ECOBIO 10,SHELL - Mysella S5 S
26802.0,422.0,2032.0,424.0,1.0,2016-03-29,131,ECOBIO 10,SHELL - Mysella S5 S
27022.0,220.0,220.0,220.0,1.0,2016-04-07,131,ECOBIO 10,SHELL - Mysella S5 S
33532.0,6510.0,2009.0,2009.0,1.0,2017-01-19,131,ECOBIO 10,SHELL - Mysella S5 S
34357.0,825.0,8000.0,8000.0,1.0,2017-02-08,131,ECOBIO 10,SHELL - Mysella S5 S
35813.0,1456.0,700.0,700.0,1.0,2017-04-20,131,ECOBIO 10,SHELL - Mysella S5 S
42390.0,6577.0,420.0,420.0,1.0,2018-01-21,131,ECOBIO 10,SHELL - Mysella S5 S
4300.0,-38090.0,2000.0,2000.0,0.0,2018-02-16,131,ECOBIO 10,SHELL - Mysella S5 S
43700.0,39400.0,700.0,-1300.0,0.0,2018-03-17,131,ECOBIO 10,SHELL - Mysella S5 S
44939.0,1239.0,1936.0,1236.0,1.0,2018-05-08,131,ECOBIO 10,SHELL - Mysella S5 S
45625.0,686.0,700.0,700.0,0.0,2018-06-06,131,ECOBIO 10,SHELL - Mysella S5 S
46325.0,700.0,1400.0,700.0,0.0,2018-07-05,131,ECOBIO 10,SHELL - Mysella S5 S
46850.0,525.0,1914.0,514.0,1.0,2018-08-06,131,ECOBIO 10,SHELL - Mysella S5 S
48251.0,1401.0,1400.0,1400.0,1.0,2018-09-24,131,ECOBIO 10,SHELL - Mysella S5 S
49460.0,1209.0,700.0,700.0,0.0,2018-11-14,131,ECOBIO 10,SHELL - Mysella S5 S
50170.0,710.0,1400.0,700.0,1.0,2018-12-12,131,ECOBIO 10,SHELL - Mysella S5 S
51456.0,1286.0,700.0,700.0,0.0,2019-02-06,131,ECOBIO 10,SHELL - Mysella S5 S
52156.0,700.0,1400.0,700.0,0.0,2019-03-06,131,ECOBIO 10,SHELL - Mysella S5 S
52694.0,538.0,1938.0,538.0,1.0,2019-03-29,131,ECOBIO 10,SHELL - Mysella S5 S
53396.0,702.0,700.0,700.0,0.0,2019-04-27,131,ECOBIO 10,SHELL - Mysella S5 S
54650.0,1254.0,2021.0,1321.0,1.0,2019-06-19,131,ECOBIO 10,SHELL - Mysella S5 S
55475.0,825.0,700.0,700.0,0.0,2019-07-23,131,ECOBIO 10,SHELL - Mysella S5 S
56281.0,806.0,1506.0,806.0,1.0,2019-08-22,131,ECOBIO 10,SHELL - Mysella S5 S
57243.0,962.0,700.0,700.0,0.0,2019-10-05,131,ECOBIO 10,SHELL - Mysella S5 S
57927.0,684.0,1400.0,700.0,0.0,2019-11-03,131,ECOBIO 10,SHELL - Mysella S5 S
58389.0,462.0,1849.0,449.0,1.0,2019-11-23,131,ECOBIO 10,SHELL - Mysella S5 S
59090.0,701.0,700.0,700.0,0.0,2019-12-23,131,ECOBIO 10,SHELL - Mysella S5 S
59790.0,700.0,1400.0,700.0,,2020-01-22,131,ECOBIO 10,SHELL - Mysella S5 S
34662.0,34662.0,1529.0,1529.0,1.0,2016-11-16,132,ECOBIO 10,Q8 - Mahler HA
34982.0,320.0,320.0,320.0,0.0,2016-11-29,132,ECOBIO 10,Q8 - Mahler HA
35510.0,528.0,848.0,528.0,0.0,2016-12-20,132,ECOBIO 10,Q8 - Mahler HA
35510.0,528.0,848.0,528.0,0.0,2016-12-20,132,ECOBIO 10,Q8 - Mahler HA
35510.0,528.0,848.0,528.0,0.0,2016-12-20,132,ECOBIO 10,Q8 - Mahler HA
36333.0,823.0,1670.0,822.0,0.0,2017-01-24,132,ECOBIO 10,Q8 - Mahler HA
36333.0,823.0,1670.0,822.0,1.0,2017-01-24,132,ECOBIO 10,Q8 - Mahler HA
36333.0,823.0,1670.0,822.0,0.0,2017-01-24,132,ECOBIO 10,Q8 - Mahler HA
37113.0,780.0,777.0,-893.0,0.0,2017-02-22,132,ECOBIO 10,Q8 - Mahler HA
37113.0,780.0,777.0,-893.0,0.0,2017-02-22,132,ECOBIO 10,Q8 - Mahler HA
37113.0,780.0,777.0,-893.0,0.0,2017-02-22,132,ECOBIO 10,Q8 - Mahler HA
37963.0,850.0,1627.0,850.0,0.0,2017-04-13,132,ECOBIO 10,Q8 - Mahler HA
37963.0,850.0,1627.0,850.0,1.0,2017-04-13,132,ECOBIO 10,Q8 - Mahler HA
37963.0,850.0,1627.0,850.0,0.0,2017-04-13,132,ECOBIO 10,Q8 - Mahler HA
38440.0,477.0,752.0,-875.0,1.0,2017-05-01,132,ECOBIO 10,Q8 - Mahler HA
88715.0,50275.0,752.0,752.0,1.0,2017-05-03,132,ECOBIO 10,Q8 - Mahler HA
40486.0,-48229.0,847.0,847.0,0.0,2017-07-11,132,ECOBIO 10,Q8 - Mahler HA
40486.0,-48229.0,847.0,847.0,0.0,2017-07-11,132,ECOBIO 10,Q8 - Mahler HA
40486.0,-48229.0,847.0,847.0,0.0,2017-07-11,132,ECOBIO 10,Q8 - Mahler HA
41195.0,709.0,1554.0,707.0,1.0,2017-08-09,132,ECOBIO 10,Q8 - Mahler HA
41195.0,709.0,1554.0,707.0,0.0,2017-08-09,132,ECOBIO 10,Q8 - Mahler HA
41825.0,630.0,706.0,706.0,0.0,2017-09-05,132,ECOBIO 10,Q8 - Mahler HA
41825.0,630.0,706.0,706.0,1.0,2017-09-05,132,ECOBIO 10,Q8 - Mahler HA
43665.0,1840.0,776.0,70.0,1.0,2017-11-23,132,ECOBIO 10,Q8 - Mahler HA
45291.0,1626.0,801.0,801.0,0.0,2018-01-30,132,ECOBIO 10,Q8 - Mahler HA
45958.0,667.0,1468.0,667.0,1.0,2018-02-27,132,ECOBIO 10,Q8 - Mahler HA
47104.0,1146.0,943.0,943.0,1.0,2018-04-16,132,ECOBIO 10,Q8 - Mahler HA
48622.0,1518.0,762.0,762.0,0.0,2018-06-19,132,ECOBIO 10,Q8 - Mahler HA
49505.0,883.0,1646.0,884.0,1.0,2018-07-26,132,ECOBIO 10,Q8 - Mahler HA
50463.0,958.0,944.0,944.0,0.0,2018-09-10,132,ECOBIO 10,Q8 - Mahler HA
51181.0,718.0,1662.0,718.0,1.0,2018-10-11,132,ECOBIO 10,Q8 - Mahler HA
52178.0,997.0,990.0,990.0,1.0,2018-11-15,132,ECOBIO 10,Q8 - Mahler HA
53827.0,1649.0,800.0,800.0,0.0,2019-01-23,132,ECOBIO 10,Q8 - Mahler HA
54819.0,992.0,1792.0,992.0,1.0,2019-03-05,132,ECOBIO 10,Q8 - Mahler HA
55621.0,802.0,802.0,802.0,0.0,2019-04-09,132,ECOBIO 10,Q8 - Mahler HA
56370.0,749.0,1550.0,748.0,1.0,2019-05-10,132,ECOBIO 10,Q8 - Mahler HA
57292.0,922.0,922.0,922.0,0.0,2019-06-18,132,ECOBIO 10,Q8 - Mahler HA
58121.0,829.0,1746.0,824.0,1.0,2019-07-23,132,ECOBIO 10,Q8 - Mahler GR 8 SAE 40
58996.0,875.0,875.0,875.0,0.0,2019-08-29,132,ECOBIO 10,Q8 - Mahler GR 8 SAE 40
59805.0,809.0,1684.0,809.0,1.0,2019-10-02,132,ECOBIO 10,Q8 - Mahler GR 8 SAE 40
964.0,964.0,964.0,964.0,0.0,2013-02-15,133,ECOBIO 10,Q8 - Mahler HA
1369.0,405.0,1369.0,405.0,1.0,2013-03-05,133,ECOBIO 10,Q8 - Mahler HA
1845.0,476.0,470.0,470.0,0.0,2013-03-25,133,ECOBIO 10,Q8 - Mahler HA
2128.0,283.0,810.0,340.0,0.0,2013-04-08,133,ECOBIO 10,Q8 - Mahler HA
2520.0,392.0,1151.0,341.0,0.0,2013-04-23,133,ECOBIO 10,Q8 - Mahler HA
2855.0,335.0,1486.0,335.0,1.0,2013-05-07,133,ECOBIO 10,Q8 - Mahler HA
3281.0,426.0,423.0,423.0,0.0,2013-05-23,133,ECOBIO 10,Q8 - Mahler HA
3663.0,382.0,803.0,380.0,0.0,2013-06-10,133,ECOBIO 10,Q8 - Mahler HA
3998.0,335.0,1140.0,337.0,1.0,2013-06-24,133,ECOBIO 10,Q8 - Mahler HA
4780.0,782.0,410.0,410.0,1.0,2013-07-26,133,ECOBIO 10,Q8 - Mahler HA
6966.0,2186.0,1174.0,1174.0,1.0,2013-10-31,133,ECOBIO 10,Q8 - Mahler HA
8720.0,1754.0,1444.0,1444.0,1.0,2014-01-13,133,ECOBIO 10,Q8 - Mahler HA
10029.0,1309.0,1307.0,1307.0,1.0,2014-03-10,133,ECOBIO 10,Q8 - Mahler HA
11668.0,1639.0,1470.0,1470.0,1.0,2014-05-20,133,ECOBIO 10,Q8 - Mahler HA
15127.0,3459.0,565.0,565.0,1.0,2014-10-09,133,ECOBIO 10,Q8 - Mahler HA
18163.0,3036.0,668.0,668.0,0.0,2015-02-24,133,ECOBIO 10,Q8 - Mahler HA
18780.0,617.0,1280.0,612.0,1.0,2015-03-18,133,ECOBIO 10,Q8 - Mahler HA
20188.0,1408.0,1143.0,1143.0,1.0,2015-05-15,133,ECOBIO 10,Q8 - Mahler HA
21830.0,1642.0,1003.0,1003.0,1.0,2015-07-16,133,ECOBIO 10,Q8 - Mahler G5
0.0,-21830.0,0.0,0.0,0.0,2015-08-06,133,ECOBIO 10,Q8 - Mahler G5
22800.0,22800.0,600.0,600.0,0.0,2015-09-01,133,ECOBIO 10,Q8 - Mahler G5
23540.0,740.0,1360.0,760.0,1.0,2015-10-01,133,ECOBIO 10,Q8 - Mahler G5
25423.0,1883.0,1620.0,1620.0,1.0,2015-12-17,133,ECOBIO 10,Q8 - Mahler G5
26962.0,1539.0,1537.0,1537.0,1.0,2016-02-16,133,ECOBIO 10,Q8 - Mahler G5
28163.0,1201.0,1190.0,1190.0,1.0,2016-04-14,133,ECOBIO 10,Q8 - Mahler G5
29890.0,1727.0,1560.0,1560.0,1.0,2016-07-04,133,ECOBIO 10,Q8 - Mahler G5
32466.0,2576.0,1026.0,1026.0,1.0,2016-10-11,133,ECOBIO 10,Q8 - Mahler G5
34715.0,2249.0,1178.0,1178.0,1.0,2017-01-25,133,ECOBIO 10,Q8 - Mahler G5
36300.0,1585.0,1273.0,1273.0,1.0,2017-03-24,133,ECOBIO 10,Q8 - Mahler G5
42242.0,5942.0,1121.0,1121.0,1.0,2017-11-30,133,ECOBIO 10,Q8 - Mahler G5
44007.0,1765.0,1382.0,1382.0,1.0,2018-02-20,133,ECOBIO 10,Q8 - Mahler G5
46944.0,2937.0,1504.0,1504.0,1.0,2018-07-18,133,ECOBIO 10,Q8 - Mahler G5
48336.0,1392.0,1392.0,1392.0,1.0,2018-08-16,133,ECOBIO 10,Q8 - Mahler G5
51171.0,2835.0,1325.0,1325.0,1.0,2018-12-07,133,ECOBIO 10,Q8 - Mahler G5
52484.0,1313.0,1311.0,1311.0,1.0,2019-03-07,133,ECOBIO 10,Q8 - Mahler G5
53749.0,1265.0,1263.0,1263.0,1.0,2019-03-25,133,ECOBIO 10,Q8 - Mahler G5
54655.0,906.0,905.0,905.0,1.0,2019-05-03,133,ECOBIO 10,Q8 - Mahler GR 8 SAE 40
56055.0,1400.0,1300.0,1300.0,1.0,2019-07-01,133,ECOBIO 10,Q8 - Mahler GR 8 SAE 40
57319.0,1264.0,1260.0,1260.0,1.0,2019-08-23,133,ECOBIO 10,Q8 - Mahler GR 8 SAE 40
21876.0,21876.0,768.0,768.0,0.0,2015-07-01,134,ECOBIO 10,SHELL - Mysella S5 S
22400.0,524.0,1300.0,532.0,1.0,2015-07-23,134,ECOBIO 10,SHELL - Mysella S5 S
23232.0,832.0,810.0,810.0,0.0,2015-08-27,134,ECOBIO 10,SHELL - Mysella S5 S
24042.0,810.0,1600.0,790.0,1.0,2015-09-30,134,ECOBIO 10,SHELL - Mysella S5 S
24820.0,778.0,770.0,770.0,0.0,2015-11-02,134,ECOBIO 10,SHELL - Mysella S5 S
25716.0,896.0,1673.0,903.0,1.0,2015-12-09,134,ECOBIO 10,SHELL - Mysella S5 S
26900.0,1184.0,1050.0,1050.0,1.0,2016-01-28,134,ECOBIO 10,SHELL - Mysella S5 S
27498.0,598.0,2000.0,2000.0,1.0,2016-02-29,134,ECOBIO 10,SHELL - Mysella S5 S
28436.0,938.0,986.0,986.0,1.0,2016-03-28,134,ECOBIO 10,SHELL - Mysella S5 S
29420.0,984.0,1050.0,1050.0,1.0,2016-05-13,134,ECOBIO 10,SHELL - Mysella S5 S
30741.0,1321.0,1200.0,1200.0,1.0,2016-07-07,134,ECOBIO 10,SHELL - Mysella S5 S
31341.0,600.0,1500.0,1500.0,1.0,2016-08-01,134,ECOBIO 10,SHELL - Mysella S5 S
32706.0,1365.0,1367.0,1367.0,1.0,2016-09-27,134,ECOBIO 10,SHELL - Mysella S5 S
33277.0,571.0,,0.0,,2016-10-21,134,ECOBIO 10,SHELL - Mysella S5 S
33277.0,571.0,0.0,0.0,1.0,2016-10-21,134,ECOBIO 10,SHELL - Mysella S5 S
35930.0,2653.0,546.0,546.0,0.0,2017-02-09,134,ECOBIO 10,SHELL - Mysella S5 S
36697.0,767.0,1310.0,764.0,0.0,2017-03-13,134,ECOBIO 10,SHELL - Mysella S5 S
37125.0,428.0,1741.0,431.0,1.0,2017-03-31,134,ECOBIO 10,SHELL - Mysella S5 S
37697.0,572.0,572.0,572.0,1.0,2017-04-24,134,ECOBIO 10,SHELL - Mysella S5 S
38231.0,534.0,11660.0,11660.0,1.0,2017-05-19,134,ECOBIO 10,SHELL - Mysella S5 S
38798.0,567.0,1673.0,1673.0,0.0,2017-06-09,134,ECOBIO 10,SHELL - Mysella S5 S
39367.0,569.0,2242.0,569.0,1.0,2017-07-03,134,ECOBIO 10,SHELL - Mysella S5 S
40811.0,1444.0,642.0,642.0,0.0,2017-09-06,134,ECOBIO 10,SHELL - Mysella S5 S
41528.0,717.0,1359.0,717.0,1.0,2017-10-06,134,ECOBIO 10,SHELL - Mysella S5 S
42006.0,478.0,7837.0,7837.0,1.0,2017-10-26,134,ECOBIO 10,SHELL - Mysella S5 S
42006.0,478.0,1837.0,1837.0,0.0,2017-10-26,134,ECOBIO 10,SHELL - Mysella S5 S
42988.0,982.0,982.0,982.0,0.0,2017-12-06,134,ECOBIO 10,SHELL - Mysella S5 S
43771.0,783.0,1765.0,783.0,1.0,2018-01-08,134,ECOBIO 10,SHELL - Mysella S5 S
45268.0,1497.0,307.0,307.0,1.0,2018-03-12,134,ECOBIO 10,SHELL - Mysella S5 S
45841.0,573.0,1804.0,1804.0,1.0,2018-04-05,134,ECOBIO 10,SHELL - Mysella S5 S
47636.0,1795.0,1789.0,1789.0,1.0,2018-06-19,134,ECOBIO 10,SHELL - Mysella S5 S
