Seriale,SAM,Gas_type,J_Num,Nazione,OreM,OreO,Fine_carica,DataP,Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge,Gruppo,AnnoP,Taglia
1052687,SAM0006,ECOBIO,JN115,IT,36314.0,1931.0,1.0,2017-05-09,14.2,4.3,1.97,6.2,11.0,5.7,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,37058.0,720.0,0.0,2017-06-08,13.8,4.8,1.43,6.5,5.1,2.8,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,37730.0,1392.0,0.0,2017-07-07,14.3,3.9,1.7,5.7,9.9,5.9,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,38330.0,1992.0,1.0,2017-07-31,14.6,3.3,2.26,5.1,12.3,7.2,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,1,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,39191.0,816.0,0.0,2017-09-03,14.0,3.7,1.95,6.0,7.4,3.5,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,39814.0,1496.0,0.0,2017-10-02,14.4,3.0,2.03,5.2,11.4,5.9,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,40338.0,1992.0,1.0,2017-10-23,14.4,2.9,1.86,5.3,13.9,7.4,2.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,41096.0,782.0,0.0,2017-11-25,13.9,4.5,1.35,5.8,8.4,4.3,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,41860.0,1536.0,1.0,2017-12-28,14.1,3.9,1.93,5.3,11.3,6.4,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1,148,2017,6
1052687,SAM0006,ECOBIO,JN115,IT,42314.0,408.0,1.0,2018-02-01,14.0,4.5,1.31,6.6,5.1,1.9,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,43408.0,1080.0,0.0,2018-03-02,14.1,3.1,1.81,5.4,9.5,4.4,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,44366.0,2016.0,1.0,2018-04-09,14.4,2.1,1.94,4.3,13.9,6.6,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,45031.0,744.0,0.0,2018-05-09,13.8,4.7,1.41,6.3,7.2,3.9,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,45853.0,1440.0,1.0,2018-06-12,14.4,3.5,1.72,5.5,11.2,7.5,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,46750.0,482.0,0.0,2018-07-20,13.8,4.4,1.4,6.2,5.2,3.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,47688.0,1394.0,1.0,2018-08-28,14.3,2.5,1.7,4.8,10.9,6.9,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,48757.0,394.0,0.0,2018-10-12,13.9,5.1,1.33,6.5,5.1,1.8,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,49549.0,1176.0,1.0,2018-11-15,14.2,4.0,1.59,5.4,9.0,4.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1,148,2018,6
1052687,SAM0006,ECOBIO,JN115,IT,59689.0,1412.0,0.0,2020-01-13,14.4,1.7,2.07,4.7,5.8,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,148,2020,6
1052687,SAM0006,ECOBIO,JN115,IT,59945.0,1668.0,1.0,2020-01-24,14.5,1.2,2.51,4.2,12.0,4.8,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1,148,2020,6
1052687,SAM0006,ECOBIO,JN115,IT,61016.0,1070.0,0.0,2020-03-09,14.5,3.8,1.61,6.2,9.1,4.3,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,148,2020,6
1052695,SAM0015,ECOBIO,JN117,,27225.0,1449.0,1.0,2016-01-20,15.3,3.0,3.8,5.0,8.3,2.0,1.0,,3.0,3.0,4.0,0.0,1.0,0.0,0.0,1,149,2016,10
1052695,SAM0015,ECOBIO,JN117,,30087.0,1383.0,0.0,2016-04-28,14.0,3.7,3.2,4.9,9.2,2.0,1.0,,4.0,3.0,4.0,0.0,1.0,0.0,0.0,1,149,2016,10
1052695,SAM0015,ECOBIO,JN117,,31562.0,1475.0,0.0,2016-06-29,14.9,4.9,2.8,6.4,8.9,1.7,2.0,,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0,149,2016,10
1052705,SAM0011,ECOBIO,JN119,IT,26137.0,1819.0,1.0,2016-01-04,14.4,3.6,2.82,5.4,16.3,10.7,0.0,0.0,14.0,3.0,3.0,0.0,0.0,0.0,0.0,1,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,27326.0,1189.0,0.0,2016-02-23,15.6,5.6,2.76,5.9,15.0,11.9,0.0,0.0,5.0,2.0,3.0,0.0,2.0,0.0,0.0,0,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,27633.0,1496.0,0.0,2016-03-07,15.8,5.0,3.32,5.3,17.4,13.7,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,27908.0,1770.0,1.0,2016-03-18,16.2,4.4,3.52,5.7,17.0,16.9,1.0,0.3,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,28853.0,945.0,0.0,2016-04-27,14.0,4.2,1.63,6.1,9.1,6.9,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,29500.0,1592.0,0.0,2016-05-24,14.3,3.2,1.66,5.5,12.0,8.5,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,29980.0,2072.0,0.0,2016-06-13,14.3,2.9,1.89,4.9,14.7,10.4,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,30369.0,2452.0,1.0,2016-06-29,14.5,2.8,1.92,5.0,14.3,8.4,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,31644.0,993.0,0.0,2016-08-22,14.1,3.5,1.58,5.9,8.1,3.9,0.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,32517.0,1866.0,1.0,2016-09-27,14.3,2.5,1.97,5.2,11.9,5.9,1.0,0.0,2.0,20.0,6.0,1.0,1.0,0.0,0.0,1,150,2016,6
1052705,SAM0011,ECOBIO,JN119,IT,34828.0,1240.0,0.0,2017-01-16,14.1,3.3,1.84,5.8,11.2,5.1,1.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,35650.0,1962.0,1.0,2017-02-15,14.3,2.8,2.07,5.1,13.9,5.4,1.0,0.0,4.0,3.0,3.0,1.0,2.0,0.0,0.0,1,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,36162.0,512.0,0.0,2017-03-09,14.0,4.1,1.63,6.1,6.1,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,36665.0,1015.0,0.0,2017-03-30,14.1,3.1,1.78,5.7,9.4,4.5,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,37169.0,1519.0,1.0,2017-04-20,14.3,2.5,2.1,5.0,12.7,5.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,38266.0,632.0,0.0,2017-06-05,14.0,4.0,1.53,5.8,7.0,3.3,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,38649.0,1015.0,0.0,2017-06-21,14.1,3.1,1.75,5.7,9.7,4.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,39637.0,2003.0,1.0,2017-08-01,14.5,2.3,2.09,4.7,15.2,7.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,40193.0,555.0,0.0,2017-08-25,13.8,4.2,1.28,6.0,6.4,4.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,40767.0,1129.0,0.0,2017-09-18,13.9,3.0,1.72,4.9,10.0,6.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,41621.0,1980.0,1.0,2017-10-23,14.4,2.1,1.92,4.4,15.4,8.2,0.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,42204.0,583.0,0.0,2017-11-17,13.7,3.8,1.58,5.8,6.1,5.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,42396.0,775.0,0.0,2017-11-25,14.1,3.7,2.1,5.2,7.8,3.3,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,150,2017,6
1052705,SAM0011,ECOBIO,JN119,IT,43553.0,1928.0,1.0,2018-01-12,14.4,1.9,1.99,4.2,13.89,6.6,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,44172.0,619.0,0.0,2018-02-08,14.0,3.2,1.92,5.8,6.2,2.4,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,44700.0,1147.0,0.0,2018-03-02,14.2,2.3,1.91,5.1,10.1,4.3,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,45036.0,1483.0,1.0,2018-03-16,14.3,2.0,2.06,4.6,12.0,5.4,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,45534.0,498.0,0.0,2018-04-06,13.9,4.4,1.39,6.6,5.8,2.1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,46277.0,1229.0,0.0,2018-05-07,14.4,3.2,1.62,5.6,10.0,5.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,46984.0,1936.0,1.0,2018-06-05,14.5,2.4,1.85,4.9,13.6,7.6,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,50455.0,1588.0,0.0,2018-10-30,14.6,2.4,1.71,4.6,12.6,6.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,51507.0,1043.0,0.0,2018-12-14,14.1,3.5,1.68,5.2,8.0,3.6,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,51899.0,1435.0,0.0,2018-12-31,14.2,2.9,1.68,5.0,8.7,4.3,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,150,2018,6
1052705,SAM0011,ECOBIO,JN119,IT,52289.0,1825.0,1.0,2019-01-16,14.2,2.5,1.95,4.9,11.1,5.5,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,53912.0,1624.0,0.0,2019-03-26,14.2,2.8,1.86,,10.5,5.5,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,54080.0,1785.0,1.0,2019-04-02,14.2,2.7,1.84,,11.0,5.8,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,54573.0,503.0,0.0,2019-04-24,13.8,4.4,1.27,,5.9,2.4,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,55028.0,958.0,0.0,2019-05-13,14.2,3.5,1.13,,9.0,4.2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,55545.0,1475.0,0.0,2019-06-04,14.5,2.8,1.83,,11.8,6.2,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,55946.0,1850.0,1.0,2019-06-20,14.9,2.1,2.34,,13.9,7.7,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,56458.0,520.0,0.0,2019-07-12,14.0,4.3,1.17,6.4,6.2,2.3,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,57610.0,1680.0,1.0,2019-08-29,14.6,2.0,2.02,,13.7,6.7,1.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,58620.0,1006.0,0.0,2019-10-11,14.3,2.8,1.29,,9.1,3.6,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,59209.0,1595.0,1.0,2019-11-04,14.5,2.1,1.85,,13.3,5.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,59900.0,703.0,0.0,2019-12-04,14.1,2.4,2.39,5.2,8.5,1.1,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,60089.0,892.0,0.0,2019-12-12,14.1,3.2,2.49,4.8,6.1,1.7,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0,150,2019,6
1052705,SAM0011,ECOBIO,JN119,IT,60617.0,1420.0,0.0,2020-01-03,14.4,2.9,5.11,5.0,7.3,2.2,2.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0,150,2020,6
1052705,SAM0011,ECOBIO,JN119,IT,60737.0,1540.0,1.0,2020-01-08,14.4,2.8,2.82,4.7,8.1,2.3,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1,150,2020,6
1052705,SAM0011,ECOBIO,JN119,IT,61286.0,549.0,0.0,2020-01-31,13.5,6.5,2.44,5.8,0.0,0.8,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0,150,2020,6
1052705,SAM0011,ECOBIO,JN119,IT,61741.0,1004.0,0.0,2020-02-19,13.6,5.6,2.93,5.5,1.9,1.4,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0,150,2020,6
1052705,SAM0011,ECOBIO,JN119,IT,62235.0,1522.0,1.0,2020-03-16,13.8,4.7,3.05,5.3,6.7,1.8,2.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1,150,2020,6
1052774,SAM0002,ECOBIO,JN129,IT,39373.0,694.0,0.0,2016-12-20,14.7,7.2,1.96,6.6,12.2,7.4,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0,151,2016,8
1052774,SAM0002,ECOBIO,JN129,IT,40070.0,1391.0,1.0,2017-01-17,15.3,5.8,2.99,5.9,16.6,9.7,2.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1,151,2017,8
1052774,SAM0002,ECOBIO,JN129,IT,41385.0,739.0,0.0,2017-03-13,15.0,7.5,2.07,6.6,12.4,6.6,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0,151,2017,8
1052774,SAM0002,ECOBIO,JN129,IT,42147.0,1500.0,1.0,2017-04-12,15.4,6.4,2.75,6.4,17.1,9.8,1.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,1,151,2017,8
1052774,SAM0002,ECOBIO,JN129,IT,43390.0,837.0,0.0,2017-06-07,14.8,7.1,2.18,6.5,12.6,6.6,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0,151,2017,8
1052785,SAM0005,ECOBIO,JN131,IT,26626.0,1355.0,1.0,2016-01-04,15.1,3.8,2.76,6.1,11.0,6.4,0.0,0.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,1,152,2016,10
1052785,SAM0005,ECOBIO,JN131,IT,27992.0,1366.0,1.0,2016-02-26,14.1,1.8,2.41,4.6,7.2,0.0,0.0,0.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,1,152,2016,10
1052785,SAM0005,ECOBIO,JN131,IT,28872.0,881.0,0.0,2016-04-01,13.8,2.6,1.61,5.7,4.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0,152,2016,10
1052785,SAM0005,ECOBIO,JN131,IT,29111.0,1120.0,1.0,2016-04-11,13.8,2.3,1.79,5.5,9.4,5.7,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,1,152,2016,10
1052785,SAM0005,ECOBIO,JN131,IT,30447.0,907.0,1.0,2016-06-06,14.0,2.8,1.36,5.8,8.8,5.4,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1,152,2016,10
1052785,SAM0005,ECOBIO,JN131,IT,32447.0,1422.0,1.0,2016-08-29,14.2,1.5,2.04,4.4,12.4,4.6,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,1,152,2016,10
1052785,SAM0005,ECOBIO,JN131,IT,37777.0,1972.0,1.0,2017-04-12,14.6,6.0,3.1,4.5,9.41,1.45,0.0,0.0,2.0,6.0,3.0,1.0,3.0,0.0,0.0,1,152,2017,10
1052785,SAM0005,ECOBIO,JN131,IT,38754.0,956.0,1.0,2017-05-31,14.3,7.1,2.9,4.8,6.24,0.08,1.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,0.0,1,152,2017,10
1052785,SAM0005,ECOBIO,JN131,IT,40901.0,1097.0,0.0,2017-08-30,14.5,5.7,2.8,6.0,4.74,0.94,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0,152,2017,10
1052785,SAM0005,ECOBIO,JN131,IT,41809.0,2005.0,1.0,2017-10-13,14.7,5.2,4.2,4.1,7.89,2.22,18.0,0.0,2.0,6.0,2.0,0.0,11.0,0.0,1.0,1,152,2017,10
1052785,SAM0005,ECOBIO,JN131,IT,42834.0,1025.0,0.0,2017-11-19,14.6,7.6,2.9,4.5,6.55,0.56,2.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0,152,2017,10
1052785,SAM0005,ECOBIO,JN131,IT,43744.0,1935.0,1.0,2017-12-31,14.8,6.3,4.2,4.7,8.4,1.64,2.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,1,152,2017,10
1052785,SAM0005,ECOBIO,JN131,IT,44581.0,788.0,0.0,2018-01-22,14.2,7.6,3.0,5.7,4.95,0.54,5.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,45010.0,1217.0,0.0,2018-02-20,14.6,6.4,2.9,5.4,7.26,1.2,1.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,45609.0,1816.0,1.0,2018-03-14,14.8,4.9,2.3,5.2,8.7,2.14,2.0,0.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,1,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,46111.0,391.0,0.0,2018-04-06,13.9,8.6,2.6,5.9,3.4,0.0,2.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,46611.0,831.0,1.0,2018-04-24,14.1,7.3,1.5,6.4,4.5,0.24,2.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,47091.0,960.0,1.0,2018-05-15,14.4,5.9,2.9,5.3,6.0,1.06,1.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,1,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,48599.0,791.0,0.0,2018-07-16,14.5,6.7,2.4,5.8,4.7,0.3,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,49103.0,1295.0,0.0,2018-08-13,14.3,5.1,2.7,5.6,6.3,1.28,2.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,1.0,0,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,49259.0,1451.0,1.0,2018-08-22,14.48,4.46,3.89,5.3,9.0,4.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,1,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,50261.0,896.0,1.0,2018-09-17,14.2,8.6,2.76,6.4,5.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,50761.0,1115.0,0.0,2018-10-08,14.44,7.76,3.23,5.6,7.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,51267.0,1621.0,1.0,2018-10-29,14.58,6.82,3.66,5.7,8.0,4.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,52677.0,889.0,1.0,2018-12-27,14.39,7.81,3.14,5.8,7.0,3.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,152,2018,10
1052785,SAM0005,ECOBIO,JN131,IT,54672.0,1058.0,0.0,2019-03-21,14.52,7.72,3.16,5.9,7.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,152,2019,10
1052785,SAM0005,ECOBIO,JN131,IT,55147.0,1533.0,1.0,2019-04-10,14.73,6.62,3.59,5.2,8.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1,152,2019,10
1052785,SAM0005,ECOBIO,JN131,IT,56776.0,817.0,0.0,2019-06-17,14.48,7.84,2.95,6.0,6.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0,152,2019,10
1052785,SAM0005,ECOBIO,JN131,IT,57710.0,1751.0,1.0,2019-07-26,14.91,5.57,3.76,5.2,9.0,4.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,1,152,2019,10
1052785,SAM0005,ECOBIO,JN131,IT,59781.0,1431.0,1.0,2019-10-21,15.0,6.2,4.3,5.9,7.4,3.4,6.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1,152,2019,10
1052785,SAM0005,ECOBIO,JN131,IT,61789.0,1335.0,0.0,2020-01-13,14.8,6.4,3.87,5.1,11.1,2.2,2.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0,152,2020,10
1052802,SAM0003,ECOBIO,JN133,IT,37600.0,3265.0,0.0,2017-04-18,15.3,4.9,2.1,,14.4,3.4,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,153,2017,10
1052802,SAM0003,ECOBIO,JN133,IT,37840.0,3505.0,1.0,2017-04-28,15.3,4.8,2.3,,14.7,3.6,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,153,2017,10
1052802,SAM0003,ECOBIO,JN133,IT,42133.0,1510.0,0.0,2017-10-24,14.9,6.7,1.8,,9.1,4.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,153,2017,10
1052802,SAM0003,ECOBIO,JN133,IT,42636.0,2013.0,0.0,2017-11-15,15.2,5.9,1.8,,9.7,4.6,4.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,153,2017,10
1052802,SAM0003,ECOBIO,JN133,IT,43294.0,2671.0,1.0,2017-12-13,15.1,4.8,2.3,,11.6,5.2,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,153,2017,10
1052802,SAM0003,ECOBIO,JN133,IT,44676.0,1171.0,0.0,2018-02-09,14.6,6.4,1.4,,8.1,3.3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,153,2018,10
1052802,SAM0003,ECOBIO,JN133,IT,45964.0,2459.0,0.0,2018-04-05,15.0,5.6,1.7,,13.3,4.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,153,2018,10
1052802,SAM0003,ECOBIO,JN133,IT,46275.0,2770.0,0.0,2018-04-21,15.0,5.3,2.0,,14.0,4.6,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,153,2018,10
1052802,SAM0003,ECOBIO,JN133,IT,46622.0,3117.0,1.0,2018-05-09,15.0,5.3,2.1,,13.8,4.9,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,153,2018,10
1052802,SAM0003,ECOBIO,JN133,IT,50046.0,2783.0,1.0,2018-10-11,15.1,5.0,2.0,,14.1,4.4,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,153,2018,10
1052802,SAM0003,ECOBIO,JN133,IT,52938.0,1993.0,1.0,2019-02-11,15.0,4.6,1.9,,12.5,3.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,153,2019,10
