OreM,OreM_prec,OreO,OreO_prec,Fine carica,DataP,Gruppo,Tipo Alimentazione,Olio
36039.0,208.0,4743.0,208.0,0.0,2016-08-08,999,ECONGS 24,SHELL - Mysella S5 N
36625.0,586.0,5329.0,586.0,0.0,2016-09-02,999,ECONGS 24,SHELL - Mysella S5 N
37235.0,610.0,5939.0,610.0,0.0,2016-09-28,999,ECONGS 24,SHELL - Mysella S5 N
38016.0,781.0,6720.0,781.0,1.0,2016-10-31,999,ECONGS 24,SHELL - Mysella S5 N
38557.0,541.0,301.0,301.0,0.0,2016-11-23,999,ECONGS 24,SHELL - Mysella S5 N
39182.0,625.0,929.0,628.0,0.0,2016-12-19,999,ECONGS 24,SHELL - Mysella S5 N
40100.0,918.0,1847.0,918.0,0.0,2017-01-27,999,ECONGS 24,SHELL - Mysella S5 N
41010.0,910.0,2757.0,910.0,0.0,2017-03-06,999,ECONGS 24,SHELL - Mysella S5 N
41574.0,564.0,3321.0,564.0,0.0,2017-03-30,999,ECONGS 24,SHELL - Mysella S5 N
42256.0,682.0,4003.0,682.0,0.0,2017-04-28,999,ECONGS 24,SHELL - Mysella S5 N
43146.0,890.0,4833.0,830.0,0.0,2017-06-05,999,ECONGS 24,SHELL - Mysella S5 N
43743.0,597.0,5490.0,657.0,0.0,2017-06-30,999,ECONGS 24,SHELL - Mysella S5 N
44472.0,729.0,6219.0,729.0,0.0,2017-07-31,999,ECONGS 24,SHELL - Mysella S5 N
45077.0,605.0,6824.0,605.0,1.0,2017-08-29,999,ECONGS 24,SHELL - Mysella S5 N
45549.0,472.0,472.0,472.0,0.0,2017-09-18,999,ECONGS 24,SHELL - Mysella S5 N
45833.0,284.0,816.0,344.0,0.0,2017-10-04,999,ECONGS 24,SHELL - Mysella S5 N
46510.0,677.0,1433.0,617.0,0.0,2017-10-30,999,ECONGS 24,SHELL - Mysella S5 N
47221.0,711.0,2144.0,711.0,0.0,2017-11-29,999,ECONGS 24,SHELL - Mysella S5 N
47736.0,515.0,2659.0,515.0,0.0,2017-12-21,999,ECONGS 24,SHELL - Mysella S5 N
48541.0,805.0,3464.0,805.0,0.0,2018-01-24,999,ECONGS 24,SHELL - Mysella S5 N
49224.0,683.0,4147.0,683.0,0.0,2018-02-28,999,ECONGS 24,SHELL - Mysella S5 N
49889.0,665.0,4812.0,665.0,0.0,2018-03-22,999,ECONGS 24,SHELL - Mysella S5 N
50862.0,973.0,5785.0,973.0,0.0,2018-05-03,999,ECONGS 24,SHELL - Mysella S5 N
51346.0,484.0,6269.0,484.0,1.0,2018-05-24,999,ECONGS 24,SHELL - Mysella S5 N
52822.0,1476.0,718.0,718.0,0.0,2018-08-01,999,ECONGS 24,SHELL - Mysella S5 N
53326.0,504.0,1222.0,504.0,0.0,2018-08-27,999,ECONGS 24,SHELL - Mysella S5 N
53840.0,514.0,1740.0,518.0,0.0,2018-09-18,999,ECONGS 24,SHELL - Mysella S5 N
54155.0,315.0,2051.0,311.0,0.0,2018-10-01,999,ECONGS 24,SHELL - Mysella S5 N
54393.0,238.0,2293.0,242.0,1.0,2018-10-11,999,ECONGS 24,SHELL - Mysella S5 N
95372.0,40979.0,3272.0,3272.0,1.0,2018-11-26,999,ECONGS 24,SHELL - Mysella S5 N
55926.0,-39446.0,3826.0,3826.0,0.0,2018-12-20,999,ECONGS 24,SHELL - Mysella S5 N
56348.0,422.0,4248.0,422.0,0.0,2019-01-10,999,ECONGS 24,SHELL - Mysella S5 N
56775.0,427.0,4675.0,427.0,0.0,2019-01-30,999,ECONGS 24,SHELL - Mysella S5 N
57517.0,742.0,5417.0,742.0,0.0,2019-03-08,999,ECONGS 24,SHELL - Mysella S5 N
57876.0,359.0,5774.0,357.0,1.0,2019-03-27,999,ECONGS 24,SHELL - Mysella S5 N
58373.0,497.0,499.0,499.0,0.0,2019-04-19,999,ECONGS 24,SHELL - Mysella S5 N
59502.0,1129.0,1628.0,1129.0,0.0,2019-06-10,999,ECONGS 24,SHELL - Mysella S5 N
60379.0,877.0,2505.0,877.0,0.0,2019-07-22,999,ECONGS 24,SHELL - Mysella S5 N
60695.0,316.0,2772.0,267.0,0.0,2019-08-05,999,ECONGS 24,SHELL - Mysella S5 N
61338.0,643.0,3464.0,692.0,0.0,2019-09-16,999,ECONGS 24,SHELL - Mysella S5 N
61788.0,450.0,3914.0,450.0,0.0,2019-10-09,999,ECONGS 24,SHELL - Mysella S5 N
62158.0,370.0,4284.0,370.0,0.0,2019-10-25,999,ECONGS 24,SHELL - Mysella S5 N
62553.0,395.0,4678.0,394.0,0.0,2019-11-12,999,ECONGS 24,SHELL - Mysella S5 N
63000.0,447.0,5126.0,448.0,0.0,2019-12-02,999,ECONGS 24,SHELL - Mysella S5 N
63305.0,305.0,5430.0,304.0,,2019-12-16,999,ECONGS 24,SHELL - Mysella S5 N
2382.0,2382.0,2382.0,2382.0,0.0,2015-12-01,1000,ECONGS 24,SHELL - Mysella S5 N
2984.0,602.0,2984.0,602.0,0.0,2016-01-09,1000,ECONGS 24,SHELL - Mysella S5 N
3422.0,438.0,3422.0,438.0,0.0,2016-02-04,1000,ECONGS 24,SHELL - Mysella S5 N
3873.0,451.0,3873.0,451.0,0.0,2016-03-02,1000,ECONGS 24,SHELL - Mysella S5 N
4242.0,369.0,4242.0,369.0,0.0,2016-03-31,1000,ECONGS 24,SHELL - Mysella S5 N
4648.0,406.0,4648.0,406.0,0.0,2016-04-29,1000,ECONGS 24,SHELL - Mysella S5 N
5130.0,482.0,5130.0,482.0,0.0,2016-05-30,1000,ECONGS 24,SHELL - Mysella S5 N
5542.0,412.0,5542.0,412.0,0.0,2016-06-29,1000,ECONGS 24,SHELL - Mysella S5 N
6028.0,486.0,6028.0,486.0,0.0,2016-07-28,1000,ECONGS 24,SHELL - Mysella S5 N
6333.0,305.0,6333.0,305.0,0.0,2016-09-06,1000,ECONGS 24,SHELL - Mysella S5 N
6707.0,374.0,6707.0,374.0,1.0,2016-09-28,1000,ECONGS 24,SHELL - Mysella S5 N
7267.0,560.0,368.0,368.0,0.0,2016-10-31,1000,ECONGS 24,SHELL - Mysella S5 N
7741.0,474.0,842.0,474.0,0.0,2016-11-28,1000,ECONGS 24,SHELL - Mysella S5 N
8057.0,316.0,1158.0,316.0,0.0,2016-12-22,1000,ECONGS 24,SHELL - Mysella S5 N
8550.0,493.0,1651.0,493.0,0.0,2017-01-27,1000,ECONGS 24,SHELL - Mysella S5 N
9200.0,650.0,2301.0,650.0,0.0,2017-03-07,1000,ECONGS 24,SHELL - Mysella S5 N
9533.0,333.0,2634.0,333.0,0.0,2017-03-27,1000,ECONGS 24,SHELL - Mysella S5 N
10093.0,560.0,3154.0,520.0,0.0,2017-04-28,1000,ECONGS 24,SHELL - Mysella S5 N
10568.0,475.0,3663.0,509.0,0.0,2017-05-23,1000,ECONGS 24,SHELL - Mysella S5 N
11143.0,575.0,4244.0,581.0,0.0,2017-06-27,1000,ECONGS 24,SHELL - Mysella S5 N
11825.0,682.0,4926.0,682.0,0.0,2017-07-28,1000,ECONGS 24,SHELL - Mysella S5 N
12038.0,213.0,5139.0,213.0,0.0,2017-08-29,1000,ECONGS 24,SHELL - Mysella S5 N
12716.0,678.0,5817.0,678.0,1.0,2017-09-27,1000,ECONGS 24,SHELL - Mysella S5 N
13577.0,861.0,821.0,821.0,0.0,2017-11-03,1000,ECONGS 24,SHELL - Mysella S5 N
13963.0,386.0,1207.0,386.0,0.0,2017-11-20,1000,ECONGS 24,SHELL - Mysella S5 N
14680.0,717.0,1924.0,717.0,0.0,2017-12-21,1000,ECONGS 24,SHELL - Mysella S5 N
15193.0,513.0,2437.0,513.0,0.0,2018-01-22,1000,ECONGS 24,SHELL - Mysella S5 N
15849.0,656.0,3093.0,656.0,0.0,2018-02-20,1000,ECONGS 24,SHELL - Mysella S5 N
16548.0,699.0,3792.0,699.0,0.0,2018-04-03,1000,ECONGS 24,SHELL - Mysella S5 N
17362.0,814.0,4606.0,814.0,0.0,2018-05-02,1000,ECONGS 24,SHELL - Mysella S5 N
17847.0,485.0,5091.0,485.0,0.0,2018-05-23,1000,ECONGS 24,SHELL - Mysella S5 N
18510.0,663.0,5754.0,663.0,1.0,2018-06-22,1000,ECONGS 24,SHELL - Mysella S5 N
19300.0,790.0,790.0,790.0,0.0,2018-07-27,1000,ECONGS 24,SHELL - Mysella S5 N
19500.0,200.0,990.0,200.0,0.0,2018-08-28,1000,ECONGS 24,SHELL - Mysella S5 N
19739.0,239.0,1229.0,239.0,0.0,2018-09-07,1000,ECONGS 24,SHELL - Mysella S5 N
20010.0,271.0,1500.0,271.0,0.0,2018-09-19,1000,ECONGS 24,SHELL - Mysella S5 N
20126.0,116.0,1616.0,116.0,0.0,2018-09-22,1000,ECONGS 24,SHELL - Mysella S5 N
20460.0,334.0,1950.0,334.0,0.0,2018-10-09,1000,ECONGS 24,SHELL - Mysella S5 N
21585.0,1125.0,3075.0,1125.0,0.0,2018-11-27,1000,ECONGS 24,SHELL - Mysella S5 N
22040.0,455.0,3530.0,455.0,0.0,2018-12-18,1000,ECONGS 24,SHELL - Mysella S5 N
22557.0,517.0,4047.0,517.0,0.0,2019-01-30,1000,ECONGS 24,SHELL - Mysella S5 N
23088.0,531.0,4578.0,531.0,0.0,2019-02-27,1000,ECONGS 24,SHELL - Mysella S5 N
23433.0,345.0,4923.0,345.0,0.0,2019-03-18,1000,ECONGS 24,SHELL - Mysella S5 N
23876.0,443.0,5366.0,443.0,0.0,2019-04-10,1000,ECONGS 24,SHELL - Mysella S5 N
24401.0,525.0,5891.0,525.0,0.0,2019-05-22,1000,ECONGS 24,SHELL - Mysella S5 N
24772.0,371.0,6262.0,371.0,1.0,2019-06-07,1000,ECONGS 24,SHELL - Mysella S5 N
25210.0,438.0,344.0,344.0,0.0,2019-06-26,1000,ECONGS 24,SHELL - Mysella S5 N
25626.0,416.0,853.0,509.0,1.0,2019-07-17,1000,ECONGS 24,SHELL - Mysella S5 N
27289.0,1663.0,2882.0,2882.0,1.0,2019-10-22,1000,ECONGS 24,SHELL - Mysella S5 N
27765.0,476.0,2983.0,2983.0,,2019-11-19,1000,ECONGS 24,SHELL - Mysella S5 N
33384.0,33384.0,1684.0,1684.0,1.0,2015-11-13,1001,ECONGS 14,SHELL - Mysella S5 N
45945.0,12561.0,615.0,615.0,0.0,2017-05-16,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
46635.0,690.0,1305.0,690.0,1.0,2017-06-14,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
0.0,-46635.0,1925.0,1925.0,0.0,2017-07-10,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
52524.0,52524.0,3265.0,1340.0,0.0,2018-02-19,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
53379.0,855.0,4120.0,855.0,0.0,2018-03-27,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
0.0,-53379.0,4660.0,540.0,0.0,2018-05-24,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
53944.0,53944.0,4685.0,25.0,0.0,2018-07-12,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
53944.0,53944.0,4685.0,25.0,0.0,2018-07-12,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
54198.0,254.0,4939.0,254.0,0.0,2018-07-23,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
54198.0,254.0,4939.0,254.0,0.0,2018-07-23,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
54726.0,528.0,5467.0,528.0,1.0,2018-08-14,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
56219.0,1493.0,1003.0,1003.0,0.0,2018-10-17,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
57525.0,1306.0,2309.0,1306.0,0.0,2018-12-11,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
58283.0,758.0,3067.0,758.0,0.0,2019-02-01,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
58739.0,456.0,3523.0,456.0,0.0,2019-02-20,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
59214.0,475.0,3998.0,475.0,0.0,2019-03-12,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
59688.0,474.0,4472.0,474.0,0.0,2019-04-01,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
60024.0,336.0,4808.0,336.0,1.0,2019-04-15,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
60211.0,187.0,155.0,155.0,0.0,2019-05-31,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
60694.0,483.0,638.0,483.0,0.0,2019-06-20,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
61169.0,475.0,1089.0,451.0,0.0,2019-07-11,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
61653.0,484.0,1442.0,353.0,0.0,2019-08-01,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
62185.0,532.0,2129.0,687.0,0.0,2019-08-23,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
62771.0,586.0,2715.0,586.0,1.0,2019-09-17,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
63490.0,719.0,480.0,480.0,0.0,2019-10-17,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
64412.0,922.0,1402.0,922.0,,2019-11-27,1001,ECONGS 14,TEXACO-CHEVRON - HDAX 9200
25243.0,25243.0,764.0,764.0,0.0,2015-08-03,1002,ECOBIO 8,SHELL - Mysella S5 S
26244.0,1001.0,1767.0,1003.0,0.0,2015-09-14,1002,ECOBIO 8,SHELL - Mysella S5 S
26508.0,264.0,2030.0,263.0,,2015-09-25,1002,ECOBIO 8,SHELL - Mysella S5 S
68863.0,68863.0,1819.0,1819.0,1.0,2018-07-05,1003,ECOBIO 10,SHELL - Mysella S5 S
69885.0,1022.0,1022.0,1022.0,0.0,2018-08-16,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
70303.0,418.0,1440.0,418.0,0.0,2018-09-03,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
69875.0,-428.0,1022.0,-418.0,0.0,2018-09-10,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
70849.0,974.0,1986.0,964.0,1.0,2018-09-26,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
71302.0,453.0,453.0,453.0,1.0,2018-10-15,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
71831.0,529.0,2968.0,2968.0,1.0,2018-11-06,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
73986.0,2155.0,1916.0,1916.0,0.0,2019-02-04,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
74513.0,527.0,2443.0,527.0,0.0,2019-02-26,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
75053.0,540.0,2983.0,540.0,1.0,2019-03-21,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
75410.0,357.0,357.0,357.0,0.0,2019-04-05,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
76490.0,1080.0,1437.0,1080.0,0.0,2019-05-20,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
76865.0,375.0,1812.0,375.0,0.0,2019-06-05,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
77510.0,645.0,2457.0,645.0,0.0,2019-07-02,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
77991.0,481.0,2937.0,480.0,0.0,2019-07-22,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
78683.0,692.0,3630.0,693.0,0.0,2019-08-20,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
78894.0,211.0,3841.0,211.0,1.0,2019-08-28,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
80659.0,1765.0,1765.0,1765.0,0.0,2019-11-11,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
81192.0,533.0,2298.0,533.0,,2019-12-03,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
,0.0,,0.0,,,1003,ECOBIO 10,PETRO-CANADA - Sentron CG 40
57196.0,57196.0,2312.0,2312.0,1.0,2017-01-03,1004,ECOBIO 11,ADDINOL - ADD GEO LG40
61355.0,4159.0,1847.0,1847.0,1.0,2017-01-31,1004,ECOBIO 11,ADDINOL - ADD GEO LG40
62930.0,1575.0,1575.0,1575.0,1.0,2017-04-07,1004,ECOBIO 11,ADDINOL - ADD GEO LG40
63594.0,664.0,383.0,383.0,0.0,2017-05-05,1004,ECOBIO 11,ADDINOL - ADD GEO LG40
64049.0,455.0,838.0,455.0,0.0,2017-05-24,1004,ECOBIO 11,ADDINOL - ADD GEO LG40
64564.0,515.0,1353.0,515.0,,2017-06-15,1004,ECOBIO 11,ADDINOL - ADD GEO LG40
28822.0,28822.0,746.0,746.0,0.0,2013-08-09,1005,ECOBIO 11,MOBIL - Pegasus 605
16.0,16.0,746.0,746.0,1.0,2013-08-09,1005,ECOBIO 11,MOBIL - Pegasus 605
29276.0,454.0,1200.0,454.0,0.0,2013-08-28,1005,ECOBIO 11,MOBIL - Pegasus 605
28822.0,0.0,1200.0,454.0,0.0,2013-08-28,1005,ECOBIO 11,MOBIL - Pegasus 605
29276.0,454.0,1200.0,454.0,1.0,2013-08-28,1005,ECOBIO 11,MOBIL - Pegasus 605
29276.0,454.0,6300.0,5100.0,0.0,2013-09-15,1005,ECOBIO 11,MOBIL - Pegasus 605
30276.0,1000.0,835.0,-5465.0,0.0,2013-10-17,1005,ECOBIO 11,MOBIL - Pegasus 605
30709.0,433.0,1200.0,365.0,0.0,2013-11-04,1005,ECOBIO 11,MOBIL - Pegasus 605
25785.0,-4924.0,300.0,-900.0,0.0,2013-11-15,1005,ECOBIO 11,MOBIL - Pegasus 605
31092.0,5307.0,1600.0,1300.0,1.0,2013-11-20,1005,ECOBIO 11,MOBIL - Pegasus 605
31880.0,788.0,791.0,791.0,0.0,2013-12-23,1005,ECOBIO 11,MOBIL - Pegasus 605
32289.0,409.0,1196.0,405.0,0.0,2014-01-09,1005,ECOBIO 11,MOBIL - Pegasus 605
32544.0,255.0,1451.0,255.0,1.0,2014-01-20,1005,ECOBIO 11,MOBIL - Pegasus 605
33381.0,837.0,837.0,837.0,0.0,2014-02-25,1005,ECOBIO 11,MOBIL - Pegasus 605
33719.0,338.0,1175.0,338.0,0.0,2014-03-10,1005,ECOBIO 11,MOBIL - Pegasus 605
34053.0,334.0,1509.0,334.0,1.0,2014-03-24,1005,ECOBIO 11,MOBIL - Pegasus 605
34889.0,836.0,836.0,836.0,0.0,2014-04-28,1005,ECOBIO 11,MOBIL - Pegasus 605
35248.0,359.0,1195.0,359.0,0.0,2014-05-13,1005,ECOBIO 11,MOBIL - Pegasus 605
35660.0,412.0,1607.0,412.0,1.0,2014-05-30,1005,ECOBIO 11,MOBIL - Pegasus 605
36466.0,806.0,806.0,806.0,0.0,2014-07-03,1005,ECOBIO 11,MOBIL - Pegasus 605
36828.0,362.0,1168.0,362.0,0.0,2014-07-18,1005,ECOBIO 11,MOBIL - Pegasus 605
37260.0,432.0,1600.0,432.0,1.0,2014-08-05,1005,ECOBIO 11,MOBIL - Pegasus 605
37994.0,734.0,734.0,734.0,0.0,2014-09-05,1005,ECOBIO 11,MOBIL - Pegasus 605
33450.0,-4544.0,1190.0,456.0,0.0,2014-09-24,1005,ECOBIO 11,MOBIL - Pegasus 605
38828.0,5378.0,1568.0,378.0,1.0,2014-10-10,1005,ECOBIO 11,MOBIL - Pegasus 605
39613.0,785.0,785.0,785.0,0.0,2014-11-12,1005,ECOBIO 11,MOBIL - Pegasus 605
40066.0,453.0,1238.0,453.0,0.0,2014-12-01,1005,ECOBIO 11,MOBIL - Pegasus 605
40427.0,361.0,1599.0,361.0,1.0,2014-12-16,1005,ECOBIO 11,MOBIL - Pegasus 605
41238.0,811.0,811.0,811.0,0.0,2015-01-19,1005,ECOBIO 11,MOBIL - Pegasus 605
41574.0,336.0,1147.0,336.0,0.0,2015-02-02,1005,ECOBIO 11,MOBIL - Pegasus 605
41950.0,376.0,1523.0,376.0,1.0,2015-02-19,1005,ECOBIO 11,MOBIL - Pegasus 605
42758.0,808.0,808.0,808.0,0.0,2015-03-25,1005,ECOBIO 11,MOBIL - Pegasus 605
43141.0,383.0,1191.0,383.0,0.0,2015-04-10,1005,ECOBIO 11,MOBIL - Pegasus 605
43550.0,409.0,1600.0,409.0,1.0,2015-04-27,1005,ECOBIO 11,MOBIL - Pegasus 605
44384.0,834.0,834.0,834.0,0.0,2015-06-01,1005,ECOBIO 11,MOBIL - Pegasus 605
44715.0,331.0,1165.0,331.0,1.0,2015-06-15,1005,ECOBIO 11,MOBIL - Pegasus 605
55092.0,10377.0,2000.0,2000.0,1.0,2016-09-30,1005,ECOBIO 11,SHELL - Mysella S5 S
64892.0,9800.0,740.0,740.0,0.0,2017-10-16,1005,ECOBIO 11,SHELL - Mysella S5 S
65443.0,551.0,1288.0,548.0,0.0,2017-11-08,1005,ECOBIO 11,SHELL - Mysella S5 S
66112.0,669.0,1960.0,672.0,1.0,2017-12-06,1005,ECOBIO 11,SHELL - Mysella S5 S
66813.0,701.0,700.0,700.0,0.0,2018-01-04,1005,ECOBIO 11,SHELL - Mysella S5 S
67505.0,692.0,1393.0,693.0,1.0,2018-02-02,1005,ECOBIO 11,SHELL - Mysella S5 S
67979.0,474.0,474.0,474.0,1.0,2018-02-22,1005,ECOBIO 11,SHELL - Mysella S5 S
68965.0,986.0,865.0,865.0,0.0,2018-04-04,1005,ECOBIO 11,SHELL - Mysella S5 S
70131.0,1166.0,2030.0,1165.0,1.0,2018-05-23,1005,ECOBIO 11,SHELL - Mysella S5 S
71324.0,1193.0,1200.0,1200.0,0.0,2018-07-12,1005,ECOBIO 11,SHELL - Mysella S5 S
72084.0,760.0,1933.0,733.0,1.0,2018-08-13,1005,ECOBIO 11,SHELL - Mysella S5 S
74101.0,2017.0,2000.0,2000.0,1.0,2018-11-06,1005,ECOBIO 11,SHELL - Mysella S5 S
76084.0,1983.0,2000.0,2000.0,1.0,2019-01-28,1005,ECOBIO 11,SHELL - Mysella S5 S
77784.0,1700.0,1700.0,1700.0,1.0,2019-04-09,1005,ECOBIO 11,SHELL - Mysella S5 S
82388.0,4604.0,744.0,744.0,0.0,2019-10-21,1005,ECOBIO 11,SHELL - Mysella S5 S
83253.0,865.0,1649.0,905.0,,2019-11-28,1005,ECOBIO 11,SHELL - Mysella S5 S
29741.0,29741.0,1049.0,1049.0,0.0,2015-09-10,1006,ECOBIO 11,MOBIL - Pegasus 605
30400.0,659.0,1708.0,659.0,1.0,2015-10-09,1006,ECOBIO 11,MOBIL - Pegasus 605
32154.0,1754.0,1474.0,1474.0,0.0,2015-12-22,1006,ECOBIO 11,MOBIL - Pegasus 605
32566.0,412.0,1886.0,412.0,0.0,2016-01-25,1006,ECOBIO 11,MOBIL - Pegasus 605
32725.0,159.0,2045.0,159.0,1.0,2016-02-01,1006,ECOBIO 11,SHELL - Mysella S5 S
34187.0,1462.0,1462.0,1462.0,1.0,2016-06-16,1006,ECOBIO 11,SHELL - Mysella S5 S
35679.0,1492.0,942.0,942.0,0.0,2016-10-12,1006,ECOBIO 11,SHELL - Mysella S5 S
36202.0,523.0,1465.0,523.0,0.0,2016-11-04,1006,ECOBIO 11,SHELL - Mysella S5 S
36812.0,610.0,2075.0,610.0,1.0,2016-11-30,1006,ECOBIO 11,SHELL - Mysella S5 S
37930.0,1118.0,1118.0,1118.0,0.0,2017-02-07,1006,ECOBIO 11,SHELL - Mysella S5 S
,0.0,,0.0,,2017-03-01,1006,ECOBIO 11,SHELL - Mysella S5 S
0.0,-37930.0,0.0,-1118.0,0.0,2017-03-01,1006,ECOBIO 11,SHELL - Mysella S5 S
38768.0,38768.0,1956.0,1956.0,0.0,2017-03-16,1006,ECOBIO 11,SHELL - Mysella S5 S
38832.0,64.0,2020.0,64.0,1.0,2017-03-17,1006,ECOBIO 11,SHELL - Mysella S5 S
39826.0,994.0,994.0,994.0,0.0,2017-05-22,1006,ECOBIO 11,SHELL - Mysella S5 S
40435.0,609.0,1603.0,609.0,0.0,2017-07-03,1006,ECOBIO 11,SHELL - Mysella S5 S
40746.0,311.0,1914.0,311.0,1.0,2017-07-17,1006,ECOBIO 11,SHELL - Mysella S5 S
42513.0,1767.0,1544.0,1544.0,1.0,2017-11-02,1006,ECOBIO 11,SHELL - Mysella S5 S
43669.0,1156.0,843.0,843.0,0.0,2017-12-15,1006,ECOBIO 11,SHELL - Mysella S5 S
44370.0,701.0,1544.0,701.0,1.0,2018-02-02,1006,ECOBIO 11,SHELL - Mysella S5 S
44610.0,240.0,4784.0,4784.0,1.0,2018-02-13,1006,ECOBIO 11,SHELL - Mysella S5 S
44778.0,168.0,1952.0,1952.0,1.0,2018-02-20,1006,ECOBIO 11,SHELL - Mysella S5 S
45779.0,1001.0,861.0,861.0,0.0,2018-04-04,1006,ECOBIO 11,SHELL - Mysella S5 S
46499.0,720.0,1581.0,720.0,0.0,2018-07-04,1006,ECOBIO 11,SHELL - Mysella S5 S
46922.0,423.0,2004.0,423.0,1.0,2018-09-12,1006,ECOBIO 11,SHELL - Mysella S5 S
48281.0,1359.0,1071.0,1071.0,0.0,2018-11-08,1006,ECOBIO 11,SHELL - Mysella S5 S
48678.0,397.0,1468.0,397.0,0.0,2018-11-28,1006,ECOBIO 11,SHELL - Mysella S5 S
49206.0,528.0,1996.0,528.0,0.0,2018-12-17,1006,ECOBIO 11,SHELL - Mysella S5 S
49303.0,97.0,2096.0,100.0,1.0,2018-12-27,1006,ECOBIO 11,SHELL - Mysella S5 S
50303.0,1000.0,1000.0,1000.0,0.0,2019-02-15,1006,ECOBIO 11,SHELL - Mysella S5 S
50920.0,617.0,1617.0,617.0,0.0,2019-03-13,1006,ECOBIO 11,SHELL - Mysella S5 S
51413.0,493.0,2110.0,493.0,1.0,2019-04-03,1006,ECOBIO 11,SHELL - Mysella S5 S
52670.0,1257.0,880.0,880.0,0.0,2019-06-25,1006,ECOBIO 11,SHELL - Mysella S5 S
53400.0,730.0,1610.0,730.0,0.0,2019-09-06,1006,ECOBIO 11,SHELL - Mysella S5 S
53722.0,322.0,1932.0,322.0,1.0,2019-09-20,1006,ECOBIO 11,SHELL - Mysella S5 S
55180.0,1458.0,1139.0,1139.0,0.0,2019-11-21,1006,ECOBIO 11,SHELL - Mysella S5 S
55442.0,262.0,1401.0,262.0,0.0,2019-12-03,1006,ECOBIO 11,SHELL - Mysella S5 S
55893.0,451.0,1852.0,451.0,0.0,2020-01-08,1006,ECOBIO 11,SHELL - Mysella S5 S
56213.0,320.0,2172.0,320.0,,2020-01-23,1006,ECOBIO 11,SHELL - Mysella S5 S
59774.0,59774.0,1079.0,1079.0,1.0,2017-01-18,1007,ECOBIO 6,SHELL - Mysella S5 S
60992.0,1218.0,1218.0,1218.0,0.0,2017-03-10,1007,ECOBIO 6,SHELL - Mysella S5 S
62259.0,1267.0,2339.0,1121.0,1.0,2017-05-02,1007,ECOBIO 6,SHELL - Mysella S5 S
62832.0,573.0,573.0,573.0,,2017-05-26,1007,ECOBIO 6,SHELL - Mysella S5 S
67780.0,67780.0,2136.0,2136.0,1.0,2018-12-28,1008,ECOBIO 10,PETRO-CANADA - Sentron CG 40
69971.0,2191.0,1145.0,1145.0,1.0,2019-03-20,1008,ECOBIO 10,PETRO-CANADA - Sentron CG 40
72595.0,2624.0,1005.0,1005.0,0.0,2019-07-08,1008,ECOBIO 10,PETRO-CANADA - Sentron CG 40
74601.0,2006.0,3011.0,2006.0,,2019-09-30,1008,ECOBIO 10,PETRO-CANADA - Sentron CG 40
