Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
14.41,3.3,1.07,5.799660475350816,16.6,8.3,4.0,0.005478326172788567,110.0,5.0,8.0,1.0,1.0,3.0,1.0,1.0
13.32,5.1,0.86,6.6663233350214,9.3,4.1,1.0,0.016419794969840862,44.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0
13.76,3.9,1.88,5.702187895329207,13.2,5.8,1.0,0.014403629764333375,72.0,5.0,3.0,1.0,1.0,1.0,0.0,1.0
13.57,4.7,1.23,6.312831008781506,10.0,3.9,1.0,0.01020118744231413,51.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
13.82,4.5,1.03,6.279606427600444,12.2,5.2,2.0,0.008563260948502266,72.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0
14.17,3.3,0.85,5.955367973385598,15.9,7.6,0.0,0.00989621992310663,99.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0
13.79,5.0,1.1,6.380541842223576,12.3,5.7,1.0,0.010907584602124237,53.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0
13.96,3.5,1.76,5.617530843527177,14.3,6.7,3.0,0.01118482593368783,67.0,3.0,4.0,1.0,1.0,1.0,0.0,0.0
14.31,3.4,1.96,5.4132705665869025,15.6,7.6,2.0,0.006578755525373209,89.0,4.0,6.0,1.0,1.0,1.0,0.0,0.0
14.54,3.7,1.45,5.6406076892978785,18.3,8.9,2.0,0.006623254309776672,100.0,5.0,7.0,1.0,1.0,2.0,1.0,1.0
13.95,4.4,0.76,6.3991299121882514,11.8,5.8,1.0,0.009809795781326042,41.0,5.0,3.0,1.0,0.0,1.0,0.0,1.0
13.9,4.2,1.32,6.054099524959141,11.6,4.6,0.0,0.008447837046013484,56.0,4.0,3.0,1.0,6.0,1.0,0.0,1.0
13.86,4.8,1.05,6.393324231960042,9.8,4.2,1.0,0.007393217187621037,50.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0
14.4,3.5,2.22,5.295494719904982,14.9,6.8,1.0,0.005449955542122048,95.0,5.0,5.0,1.0,3.0,2.0,1.0,0.0
14.71,3.0,2.52,4.899583243306042,18.2,8.4,0.0,0.01020985573934885,130.0,4.0,0.0,2.0,4.0,0.0,0.0,1.0
14.32,4.0,2.0,5.588731253069909,13.9,7.3,0.0,0.008628855113113565,77.0,4.0,5.0,2.0,2.0,0.0,0.0,0.0
14.71,2.5,2.42,4.859238905711381,18.9,10.4,3.0,0.008377592617861612,130.0,8.0,8.0,2.0,4.0,3.0,0.0,1.0
14.25,4.0,1.97,5.540757096841016,16.3,7.7,1.0,0.01017145801962821,100.0,4.0,5.0,1.0,1.0,2.0,0.0,1.0
14.34,3.8,1.39,5.92345714139149,10.31949422873278,5.795853355577325,1.0,0.0017548193747849161,100.0,5.0,6.0,1.0,1.0,2.0,0.0,1.0
13.78,4.8,1.1,6.403303096209807,7.079459321663169,3.722060594453822,1.0,0.003911484534202647,53.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0
14.31,3.9,2.01,5.486155376166538,16.7,8.2,0.0,0.009575139839895719,79.0,7.0,6.0,1.0,2.0,2.0,0.0,1.0
14.14,4.8,1.29,6.171805124743845,13.5,7.0,0.0,0.0071798088275923655,66.0,6.0,7.0,1.0,0.0,1.0,0.0,0.0
14.69,3.6,2.08,5.281906590144722,13.6,3.0,0.0,-0.01128134466368666,110.0,10.0,10.0,1.0,1.0,2.0,0.0,1.0
13.76,5.4,1.03,6.582965155056842,9.6,4.6,2.0,0.00913183880392937,49.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0
14.35,4.2,1.31,5.975417260856535,14.3,7.8,0.0,0.009107535052757854,84.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0
13.6,5.4,1.08,6.562595945957089,11.0,5.6,0.0,0.015483181998627638,58.0,6.0,4.0,1.0,4.0,1.0,1.0,0.0
14.64,4.2,1.47,5.794745729616691,16.3,8.5,0.0,0.003343769385662082,97.0,9.0,5.0,0.0,4.0,1.0,0.0,1.0
14.86,4.3,1.37,5.813701464473237,17.5,9.4,0.0,0.0032422521692740958,110.0,9.0,6.0,1.0,4.0,2.0,0.0,1.0
14.54,4.4,1.11,6.11003932341783,13.7,7.7,2.0,0.00542504813568756,36.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0
14.77,4.5,1.55,5.914484644031523,13.4,8.7,1.0,0.004293868580094451,81.0,5.0,4.0,1.0,1.0,1.0,0.0,1.0
14.81,4.5,1.12,6.101023955072471,14.3,9.1,14.0,0.002004476285465323,70.0,4.0,5.0,0.0,1.0,1.0,0.0,1.0
14.53,4.4,1.5,5.995919020125028,9.1,4.6,1.0,-0.0039180019911380926,41.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0
14.4,2.8,2.11,5.112194169509616,16.3,6.1,0.0,0.0,1.0,5.0,2.0,1.0,5.0,1.0,9.0,0.0
14.0,4.1,1.16,6.273363190870462,5.7,3.5,1.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0
14.0,3.3,1.41,5.852019919235371,10.0,5.3,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
14.4,2.9,1.73,5.441609407288627,13.6,6.8,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0
15.1,2.3,2.34,4.738020171444463,20.3,10.5,1.0,0.0,2.0,5.0,2.0,1.0,1.0,0.0,3.0,1.0
14.3,2.8,2.3,5.1464762066818235,12.0,4.6,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
14.7,2.5,1.94,5.102744063950243,15.5,6.1,0.0,0.0,1.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0
14.7,2.2,2.1,4.888412559893207,19.1,8.5,4.0,0.0,2.0,13.0,2.0,0.0,1.0,1.0,5.0,1.0
13.9,3.7,1.66,5.901385234927631,5.9,2.2,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.6,2.7,1.82,5.239131913277669,15.1,6.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0.0
14.3,3.2,1.46,5.75596482584926,8.2,3.1,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
14.2,3.5,1.66,5.750819620972214,8.9,4.2,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
15.1,2.5,2.6,4.55607238111236,21.1,7.9,1.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,4.0,1.0
14.4,3.7,1.32,5.905590416125529,9.1,3.4,1.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
14.8,3.0,1.44,5.5,13.6,5.2,2.0,0.0,3.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0
14.1,3.8,1.33,6.9,7.3,2.6,1.0,0.0,7.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.5,2.8,1.44,6.0,10.6,3.9,2.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
14.5,2.6,1.96,5.6,15.8,6.2,4.0,0.0,2.0,7.0,1.0,0.0,3.0,0.0,0.0,1.0
14.0,3.5,1.44,6.8,8.1,3.8,6.0,0.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
14.5,3.2,1.4,6.0,10.2,5.3,4.0,0.0,3.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0
14.4,2.8,2.2,5.3,15.2,7.2,5.0,0.0,2.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0
14.8,2.4,2.12,4.8,17.7,8.6,5.0,0.0,2.0,8.0,2.0,1.0,2.0,0.0,1.0,1.0
14.1,2.8,1.5,5.6,11.8,6.2,5.0,0.0,3.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0
14.5,2.6,2.15,5.0,15.2,8.2,4.0,0.0,2.0,6.0,1.0,1.0,5.0,0.0,0.0,0.0
15.0,2.7,1.87,5.4,19.6,9.0,14.0,0.0,4.0,8.0,2.0,1.0,1.0,0.0,1.0,1.0
14.8,3.1,1.51,6.2,15.5,6.2,10.0,0.0,2.0,7.0,1.0,1.0,1.0,0.0,2.0,1.0
13.8,3.9,1.49,7.0,5.9,1.6,2.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
14.1,3.6,1.06,6.066770057474196,8.8,3.2,2.0,0.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
14.3,3.1,1.44,5.663434751348236,11.4,4.4,4.0,0.0,2.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0
14.5,3.1,1.25,5.700637842402201,12.3,4.7,3.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
14.9,2.9,1.44,5.409239813433974,15.5,5.9,2.0,0.0,2.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0
14.0,4.4,1.32,7.6,1.7,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
14.6,3.8,1.47,5.931024394267316,7.5,5.3,31.0,0.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
14.3,3.9,1.95,5.741062500232389,7.2,4.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
14.4,3.4,1.74,5.649259542197617,8.7,3.8,1.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
14.2,3.5,2.25,7.0,8.5,4.0,1.0,0.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
14.2,3.3,2.16,6.7,9.6,4.4,1.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0
13.8,3.5,3.2,5.6,8.6,0.56,0.0,0.0022304326113391226,2.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0
14.2,3.3,3.24,5.0,8.0,1.1,2.0,0.0,2.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0
14.3,2.9,1.5,4.7,16.36,0.86,4.0,0.0,2.0,11.0,0.0,1.0,6.0,2.0,2.0,0.0
14.2,3.1,2.6,4.7,15.9,0.78,5.0,0.0,2.0,11.0,1.0,1.0,6.0,0.0,2.0,0.0
14.3,3.4,3.1,5.6,16.3,0.77,3.0,0.0,2.0,8.0,2.0,2.0,5.0,1.0,3.0,1.0
13.5,3.3,1.6,5.3,7.4,0.23,3.0,0.0,2.0,9.0,1.0,1.0,2.0,1.0,0.0,0.0
13.5,3.7,1.5,5.6,8.1,0.24,5.0,0.0,2.0,8.0,0.0,0.0,1.0,1.0,1.0,0.0
14.0,3.3,1.4,5.7,11.1,0.62,4.0,0.0,2.0,9.0,1.0,1.0,1.0,1.0,2.0,0.0
14.0,3.3,1.9,5.2,13.0,1.05,6.0,0.0,3.0,10.0,1.0,1.0,2.0,1.0,4.0,0.0
14.1,3.1,2.3,4.1,15.4,0.99,3.0,0.0,1.0,11.0,2.0,4.0,2.0,1.0,7.0,0.0
14.2,3.0,2.9,4.9,17.3,1.43,7.0,0.0,2.0,14.0,3.0,2.0,2.0,1.0,8.0,0.0
14.2,2.5,2.9,5.0,17.9,1.41,7.0,0.0,2.0,15.0,2.0,1.0,3.0,2.0,7.0,0.0
14.2,2.5,2.8,4.7,11.6,1.15,5.0,0.0,1.0,15.0,2.0,1.0,4.0,0.0,7.0,0.0
14.4,2.4,2.7,5.2,14.3,1.38,5.0,0.0,1.0,16.0,2.0,1.0,4.0,1.0,7.0,0.0
14.3,2.8,2.9,5.2,15.6,1.56,5.0,0.0,1.0,16.0,2.0,1.0,4.0,1.0,6.0,1.0
13.6,3.7,1.8,5.9,6.6,0.58,1.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,2.0,0.0
13.8,3.4,2.0,6.3,8.1,0.77,0.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
13.7,2.9,2.3,5.0,11.3,1.21,1.0,0.0,1.0,6.0,3.0,3.0,1.0,0.0,2.0,0.0
14.0,2.8,2.1,5.6,12.9,1.62,2.0,0.0,1.0,7.0,3.0,1.0,1.0,1.0,2.0,0.0
14.1,2.3,2.9,4.8,13.8,2.14,2.0,0.0,1.0,8.0,3.0,2.0,1.0,1.0,2.0,0.0
14.3,2.4,3.6,5.2,15.7,2.74,2.0,0.0,1.0,11.0,3.0,3.0,1.0,0.0,2.0,0.0
14.4,1.7,3.2,5.1,17.4,3.0,4.0,0.0,1.0,13.0,2.0,1.0,1.0,0.0,2.0,1.0
13.8,3.1,2.7,5.2,10.8,1.67,4.0,0.0,2.0,8.0,2.0,1.0,1.0,0.0,1.0,0.0
13.7,3.4,1.9,5.7,8.6,0.98,1.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0
14.1,3.2,1.7,6.4,9.0,1.07,2.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
14.1,3.0,2.2,4.4,11.5,1.52,2.0,0.0,1.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0
14.1,2.5,3.1,5.2,14.1,1.8,1.0,0.0,1.0,8.0,2.0,3.0,1.0,0.0,2.0,0.0
14.0,2.5,3.6,5.4,15.2,2.1,1.0,0.0,2.0,11.0,3.0,3.0,1.0,0.0,1.0,1.0
13.5,4.1,1.5,7.0,7.5,0.94,0.0,0.0,2.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0
13.6,3.6,1.4,6.5,9.0,0.79,1.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0
13.7,3.0,2.0,5.5,11.0,1.27,1.0,0.0,1.0,6.0,4.0,1.0,2.0,0.0,1.0,0.0
13.8,3.0,2.5,4.9,11.6,1.29,0.0,0.0,1.0,7.0,4.0,1.0,2.0,2.0,0.0,0.0
14.1,2.9,3.1,5.7,14.8,1.69,2.0,0.0,2.0,9.0,4.0,1.0,5.0,2.0,1.0,0.0
14.2,2.3,3.5,4.0,16.7,4.96,0.0,0.0,1.0,12.0,4.0,1.0,8.0,0.0,1.0,0.0
14.4,2.2,3.6,3.7,16.2,1.71,2.0,0.0,1.0,14.0,4.0,1.0,12.0,1.0,1.0,1.0
14.0,3.0,2.1,6.5,13.2,1.37,2.0,0.0,2.0,12.0,4.0,1.0,11.0,0.0,1.0,0.0
13.6,3.7,2.4,5.5,7.3,0.51,1.0,0.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0
14.2,3.1,2.7,5.8,15.1,1.39,3.0,0.0,2.0,8.0,4.0,1.0,11.0,0.0,0.0,0.0
14.3,2.5,2.7,5.8,18.0,1.7,1.0,0.0,2.0,9.0,4.0,1.0,2.0,0.0,1.0,0.0
14.5,2.3,2.8,4.9,13.2,1.31,3.0,0.0,2.0,9.0,4.0,1.0,2.0,0.0,1.0,0.0
14.4,2.6,2.9,6.3,14.8,2.46,3.0,0.0,2.0,9.0,4.0,1.0,2.0,0.0,1.0,1.0
13.6,3.9,1.9,7.4,7.8,0.53,2.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0
13.6,3.3,2.9,6.3,9.5,0.69,2.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,1.0,0.0
13.7,3.1,2.1,5.2,10.5,0.74,2.0,0.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0
13.9,2.8,2.7,4.8,12.2,1.1,0.0,0.0,2.0,6.0,3.0,1.0,0.0,3.0,3.0,0.0
14.3,3.8909505419480706,1.62,5.7,10.3,6.4,6.0,0.007344319980965852,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0
14.7,2.7755750944802635,1.84,4.8,14.7,9.5,8.0,0.009363329839692514,3.0,10.0,2.0,1.0,4.0,5.0,1.0,1.0
14.2,3.884037906895621,1.37,6.0,9.5,7.1,3.0,0.00821592893213799,2.0,10.0,1.0,0.0,2.0,3.0,0.0,0.0
14.6,3.0046076546715312,2.06,4.9,15.5,9.8,4.0,0.011344835042440327,2.0,11.0,1.0,0.0,2.0,2.0,3.0,0.0
14.2,4.7,1.62,5.474910962693507,26.2,5.4,2.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
14.5,4.2,2.34,4.932178041395542,29.5,9.2,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14.7,3.9,2.04,4.970469187836294,30.5,10.3,3.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0
14.8,3.7,2.1,4.872641256544457,31.2,11.1,3.0,0.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0
13.9,4.3,1.46,6.117012222293802,7.4,3.1,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
14.1,4.3,1.45,5.985163446537882,12.3,5.7,1.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
14.2,3.9,1.75,5.669329127461554,15.1,7.4,2.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,4.4,0.99,6.41013024894163,4.1,0.7,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
13.9,4.5,1.26,6.331101011268041,4.0,1.1,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
13.7,4.3,1.08,6.4365995011546415,2.3,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
13.7,4.8,1.1,6.541503568710923,3.0,0.7,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13.8,4.0,1.12,6.290397199601436,4.5,1.5,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
14.1,3.8,1.28,6.07966454445056,6.1,2.4,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13.9,3.7,1.31,6.071029254866646,6.5,2.8,2.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13.9,3.8,1.29,6.094035617429514,6.5,2.4,2.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.5,1.28,5.999505483136289,7.1,2.8,2.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.1,3.4,1.44,5.864400168954537,8.2,3.7,3.0,0.0,10.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
14.0,3.3,1.48,5.836373889997455,8.3,3.8,4.0,0.0,11.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,3.3,1.54,5.767052057587279,8.3,4.2,5.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,3.7,2.65,6.2,10.2,5.1,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
13.8,3.6,1.76,5.9,10.6,6.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
14.1,3.3,1.73,6.3,11.6,7.2,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.1,2.9,1.71,5.4,11.4,5.2,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.0,3.2,2.11,5.7,10.4,4.6,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
14.3,2.5,2.03,5.3,12.0,5.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
14.2,2.2,2.05,4.9,13.0,5.9,1.0,0.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,2.7,1.53,5.6,10.0,4.6,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.1,2.0,2.62,5.2,12.1,5.7,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.1,1.7,2.19,4.8,13.1,5.9,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.9,2.4,1.93,5.6,11.9,6.0,1.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.0,1.5,2.23,4.4,11.6,5.7,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.1,1.2,2.48,4.3,10.9,4.8,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.2,2.4,1.78,6.0,9.4,3.8,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.1,2.0,2.17,5.4,10.9,4.3,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
14.1,1.4,2.23,4.6,10.5,3.8,4.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
13.7,4.7,1.3,6.269890085396428,7.6,1.3,25.0,0.1,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0
14.1,2.5,2.9,4.759928131846188,12.9,4.0,28.0,0.1,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0
14.3,0.5,3.4,3.9662142878512663,14.4,4.9,26.0,0.1,2.0,7.0,2.0,1.0,3.0,1.0,1.0,1.0
14.1,3.0,2.2,5.315544958946571,10.8,4.4,4.0,0.1,2.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0
14.2,4.4,1.68,6.0,12.3,7.8,6.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0
14.5,3.4,2.16,5.7,15.5,10.0,10.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
14.7,2.2,2.15,4.7,13.6,5.2,3.0,0.0,3.0,7.0,3.0,1.0,3.0,7.0,0.0,1.0
14.2,4.2,1.65,5.889949631097906,10.1,4.5,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.8,3.3,1.84,5.401127774234741,14.4,7.3,1.0,0.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0
14.7,3.3,1.94,5.394619562862717,14.2,8.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0
14.4,4.1,1.65,6.1,10.0,5.5,1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0
14.9,3.1,1.95,5.5,13.7,7.9,0.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0
14.6,3.7,1.71,5.684892565889584,9.9,4.7,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
13.7,6.9,3.04,6.6,10.2,14.4,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
13.8,6.6,2.96,6.2,15.8,14.1,3.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.0,6.1,2.93,6.2,13.9,16.9,3.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.6,4.5,3.71,5.4,16.7,18.0,3.0,0.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
14.4,6.8,1.95,6.7,10.7,10.9,2.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.2,5.0,2.84,5.7,18.0,14.6,3.0,0.0,4.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0
14.0,4.5,1.36,6.1,8.4,3.8,1.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
14.0,3.5,1.62,6.3,8.6,7.8,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.4,2.8,1.7,6.1,11.4,10.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
14.7,2.4,1.92,5.1,11.5,7.9,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0
14.1,4.3,1.18,7.0,5.5,3.3,2.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.1,3.7,1.3,6.1,8.9,6.4,1.0,0.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0
14.4,3.3,1.79,5.3,10.8,7.5,1.0,0.0,2.0,2.0,3.0,0.0,8.0,0.0,0.0,1.0
13.6,4.6,1.18,7.0,4.9,2.4,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.1,3.7,1.58,5.7,8.6,7.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0
14.3,7.0,1.81,7.0,4.9,5.3,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,6.4,2.09,6.6,9.7,6.4,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.6,5.2,2.36,6.0,11.7,7.5,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.0,3.7,2.43,5.3,14.1,9.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
13.8,4.0,1.39,6.1,7.4,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
14.0,3.2,1.55,5.8,10.1,1.1,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,2.5,1.86,5.4,11.1,6.2,0.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0
13.7,3.0,1.69,6.0,9.3,4.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.9,2.4,2.02,5.4,11.2,6.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
13.5,4.7,1.28,6.7,5.4,2.1,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.8,4.0,1.87,5.9,8.2,4.9,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.8,3.5,1.7,5.3,10.5,6.3,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
13.7,2.9,1.82,5.1,11.4,6.9,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
13.7,2.7,1.98,4.9,11.8,7.5,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
13.6,4.6,2.11,6.2,5.3,2.9,0.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
13.8,3.5,1.6,5.9,8.3,4.9,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
13.9,2.9,1.77,5.3,10.5,6.7,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.1,2.2,2.02,6.0,12.3,8.1,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
13.6,4.4,1.51,5.9,5.5,3.8,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.5,1.77,5.4,9.2,4.2,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.1,2.5,1.82,4.8,10.2,4.6,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
13.7,4.4,1.27,5.8,4.8,1.4,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.4,1.58,5.6,8.1,3.5,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.2,2.6,1.9,5.3,10.4,4.9,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.0,4.5,1.48,6.6,5.2,1.7,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0
13.6,4.2,1.53,6.2,4.7,1.8,1.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
13.9,3.3,1.7,5.9,7.1,2.8,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
