Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
14.3,3.7,1.49,6.640221995596256,10.2,5.2,0.0,0.0,3.0,11.0,1.0,0.0,10.0,2.0,0.0,0.0
14.7,3.3,1.81,6.2100905188115805,14.8,7.6,0.0,0.0,1.0,13.0,1.0,1.0,6.0,1.0,3.0,0.0
15.0,3.0,1.8,4.984644185861781,17.5,9.3,1.0,0.0,3.0,15.0,1.0,1.0,7.0,0.0,6.0,0.0
15.1,3.1,1.93,5.941586621358503,17.9,8.8,0.0,0.0,1.0,16.0,1.0,1.0,6.0,0.0,8.0,1.0
14.6,3.2,1.36,6.598003882961558,11.9,5.0,0.0,0.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0
14.7,3.1,1.95,3.9039288681128133,11.9,5.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0
14.4,2.9,1.97,4.919585625185356,14.7,6.4,0.0,0.0,2.0,8.0,2.0,0.0,2.0,1.0,3.0,0.0
15.2,2.7,2.16,5.859204327143166,16.4,7.6,0.0,0.0,1.0,10.0,1.0,1.0,1.0,1.0,6.0,1.0
13.8,3.6,1.35,3.804625460521315,7.4,4.7,2.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
14.2,3.3,1.51,8.237256250047023,10.4,4.6,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
14.4,3.0,1.81,4.903713613614421,12.4,5.7,1.0,0.0,1.0,7.0,1.0,1.0,2.0,0.0,1.0,0.0
14.6,2.8,2.55,5.579452271893095,14.3,6.6,1.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0
14.1,3.7,1.43,5.2894118871295985,7.0,2.4,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.2,1.58,4.511820997710056,9.0,3.5,0.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,3.2,1.58,8.219128368130406,11.9,5.3,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
14.6,3.2,1.57,6.743679860524322,10.9,5.9,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
14.7,2.4,1.94,5.7495574893475885,15.5,7.4,0.0,0.0,3.0,6.0,1.0,1.0,3.0,1.0,2.0,1.0
14.6,3.1,1.48,5.383708871313552,10.1,5.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
14.9,3.0,1.57,6.9292661862474985,12.3,6.1,1.0,0.0,2.0,4.0,2.0,0.0,2.0,2.0,0.0,0.0
14.6,3.0,1.67,5.161433080506388,12.9,6.5,1.0,0.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0
15.1,2.6,2.06,5.988007825859201,15.4,6.5,1.0,0.0,2.0,5.0,1.0,0.0,2.0,2.0,0.0,0.0
14.9,2.7,2.37,4.7,16.1,7.4,0.0,0.0,2.0,6.0,1.0,0.0,3.0,2.0,1.0,1.0
14.6,3.8,1.12,6.9,6.9,2.7,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
15.0,2.7,2.19,4.9,15.5,7.3,1.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,0.0
15.0,2.6,1.99,4.9,16.4,7.7,0.0,0.0,1.0,5.0,1.0,0.0,3.0,0.0,1.0,1.0
13.8,4.2,1.45,6.5,4.5,1.7,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0
14.3,3.6,1.24,6.5,7.6,4.1,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0
14.4,3.2,1.73,5.9,10.0,4.9,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
14.5,3.2,1.67,5.9,10.9,5.6,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0
14.5,3.1,1.84,5.6,11.5,5.5,1.0,0.0,2.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0
15.0,2.8,1.83,5.0,15.6,7.4,1.0,0.0,1.0,5.0,1.0,1.0,2.0,5.0,1.0,0.0
15.0,2.5,2.1,4.8,16.9,7.1,2.0,0.0,2.0,6.0,1.0,1.0,2.0,6.0,1.0,1.0
13.8,4.1,1.12,6.9,4.7,1.1,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14.1,3.4,1.62,5.9,9.0,3.3,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0
14.2,3.3,1.5,5.6,10.5,4.0,1.0,0.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0
14.4,2.9,1.79,6.845710093816313,13.1,5.1,1.0,0.0,2.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0
14.5,2.9,1.77,5.646602770896576,14.0,5.7,1.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0
14.8,2.7,1.62,5.036126252182908,15.5,6.4,2.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
14.8,2.7,2.07,7.237415461645753,16.9,7.1,2.0,0.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0
14.8,2.9,1.57,7.217150508173692,12.6,5.7,0.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0
15.0,2.6,1.8,5.1,15.9,6.9,2.0,0.0,2.0,12.0,2.0,1.0,11.0,4.0,2.0,0.0
14.5,4.1,1.2,5.72126959005457,5.2,1.9,1.0,0.0,4.0,9.0,1.0,0.0,5.0,1.0,0.0,0.0
14.9,3.3,1.18,7.693296831700709,8.7,3.0,2.0,0.0,3.0,9.0,1.0,0.0,7.0,1.0,0.0,0.0
15.3,2.7,1.92,5.8,17.5,7.4,1.0,0.0,1.0,11.0,1.0,0.0,8.0,1.0,2.0,1.0
13.9,3.8,2.12,6.5,4.2,0.5,1.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0
13.9,3.6,1.55,6.9,9.2,0.5,2.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0
13.6,4.5,0.79,5.5,3.0,1.0,1.0,0.0,6.0,10.0,1.0,1.0,6.0,1.0,1.0,0.0
14.2,3.35,1.68,5.9,5.0,1.0,1.0,0.0,3.0,16.0,1.0,2.0,10.0,0.757452692835447,2.0,0.0
13.6,4.49,0.86,6.2,3.0,1.0,1.0,0.0,4.0,7.0,1.0,1.0,6.0,1.0,1.0,0.0
13.8,4.01,1.79,6.1,8.0,1.0,1.0,0.0,2.0,8.0,1.0,1.0,9.0,1.0,1.0,1.0
14.245566771911541,3.59,1.95,5.3,10.0,1.0,1.0,0.0,2.0,9.0,1.0,1.0,8.0,1.0,1.0,1.0
14.5,3.37,2.25,5.4,12.0,1.0,1.0,0.0,2.0,11.0,1.0,1.0,9.0,2.0,3.0,1.0
14.8,2.93,2.53,5.2,13.0,1.0,2.0,0.0,2.0,13.0,1.0,2.0,9.0,2.0,6.0,1.0
15.0,2.8,2.84,5.0,15.0,2.0,2.0,0.0,2.0,15.0,2.0,2.0,9.0,2.0,9.0,1.0
15.0,2.65,3.12,5.0,16.0,2.0,3.0,0.0,2.0,17.0,2.0,2.0,8.0,2.0,9.0,1.0
15.2,2.43,2.78,4.0,17.0,2.0,2.0,0.0,2.0,18.0,2.0,2.0,8.0,0.6025143424731513,10.0,1.0
14.8,2.5,2.01,6.0233730997559825,16.2,8.3,1.0,0.0,2.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0
13.9,4.1,1.03,5.6,5.0,1.2,1.0,0.0,1.0,5.0,1.0,3.0,2.0,0.0,0.0,0.0
14.2,3.9,1.37,6.4,9.0,3.6,1.0,0.0,1.0,8.0,1.0,4.0,2.0,0.0,0.0,0.0
14.8,3.0,1.62,5.4,13.5,5.9,1.0,0.0,2.0,12.0,2.0,5.0,2.0,0.0,1.0,0.0
14.9,2.5,1.78,5.0,16.9,8.0,1.0,0.0,2.0,16.0,2.0,4.0,1.0,0.0,2.0,1.0
13.9,4.0,1.27,7.5,4.7,1.1,0.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0
14.7,3.1,2.0,5.3,12.5,6.5,1.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
14.7,3.0,1.71,5.2,13.4,7.1,3.0,0.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0
14.8,2.7,2.31,4.9,17.3,8.9,4.0,0.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0
14.2,3.7,1.06,6.3,7.5,2.7,2.0,0.0,2.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0
14.8,3.3,1.43,5.5,10.7,4.3,2.0,0.0,2.0,13.0,1.0,2.0,1.0,0.0,0.0,0.0
15.0,2.8,1.85,5.0,16.3,8.4,1.0,0.0,1.0,16.0,1.0,2.0,1.0,0.0,1.0,1.0
14.8,3.2,1.51,6.270591742804187,12.4,5.2,1.0,0.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0
15.4,2.6,1.83,7.397516936213685,17.5,7.8,1.0,0.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,1.0
14.4,3.7,1.21,6.484227848541641,8.2,3.3,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
15.1,3.2,1.69,3.608747776560891,12.8,5.5,1.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
15.3,2.9,2.21,5.4639647499944335,16.1,7.4,1.0,0.0,2.0,7.0,2.0,1.0,1.0,0.0,1.0,0.0
15.4,2.6,2.26,6.0722337517352285,19.2,8.7,1.0,0.0,2.0,10.0,2.0,1.0,2.0,0.0,1.0,1.0
14.7,3.4,1.53,5.540936502117395,9.8,4.2,2.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0
13.9,4.5,1.21,4.28610705338264,3.7,0.0,0.0,0.0,4.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0
14.2,4.0,1.8,6.1,8.3,3.0,0.0,0.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0
14.8,3.5,1.43,6.3,9.9,4.1,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
13.6,4.52,1.2,6.2,5.0,1.0,1.0,0.0,3.0,5.0,1.0,1.0,8.0,1.0,1.0,0.0
14.1,3.95,1.8,6.0,9.0,1.0,1.0,0.0,2.0,6.0,1.0,1.0,10.0,1.0,2.0,1.0
14.4,3.59,1.94,5.6,11.0,1.0,1.0,0.0,2.0,8.0,1.0,1.0,11.0,2.0,1.0,1.0
14.6,3.21,2.32,5.4,12.0,1.0,2.0,0.0,3.0,10.0,1.0,1.0,11.0,2.0,4.0,1.0
14.7,2.92,2.49,5.3,13.0,1.0,2.0,0.0,3.0,12.0,2.0,2.0,11.0,3.0,5.0,0.0
14.9,2.79,3.24,5.3,14.0,1.0,2.0,0.0,2.0,13.0,2.0,2.0,10.0,2.0,7.0,0.0
15.0,2.68,2.84,5.1,15.0,2.0,2.0,0.0,2.0,14.0,2.0,2.0,10.0,2.0,8.0,0.0
14.5,3.3,1.62,5.163755636422522,13.1,6.2,1.0,0.0,2.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0
14.8,2.9,1.98,7.849128301271836,18.9,7.6,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
14.5,3.1,1.87,6.236899447847547,12.4,5.3,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
14.6,2.8,1.73,5.945224229993028,16.1,7.4,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.5,3.2,2.04,5.912292767502273,13.3,7.6,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.8,2.8,2.05,5.581280768644546,16.6,8.8,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.0,2.6,2.76,5.880585319955312,18.8,10.0,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0
15.2,2.2,2.95,8.60127425188436,21.9,10.1,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.6,2.8,2.23,3.690418593670355,14.9,6.6,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0
14.5,3.1,1.71,6.07547220995249,11.5,5.4,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14.6,2.9,2.44,6.431034892249288,13.8,6.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
14.8,2.6,1.96,5.989849047931785,16.2,7.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.2,3.1,1.43,6.621098816386664,9.7,4.4,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.7,2.6,1.95,5.468319127213188,14.3,6.7,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0
14.5,3.4,1.56,6.190030137099518,10.1,5.6,0.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.7,2.7,1.9,7.666377705907111,14.2,6.6,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
14.8,2.9,1.6,5.5,12.7,5.5,0.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0
15.1,2.2,2.15,4.1,18.9,7.6,1.0,0.0,2.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0
14.7,3.3,1.47,6.0,8.5,4.9,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.3,3.4,1.22,5.7,8.6,3.4,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
14.7,2.7,1.72,5.0,15.0,6.1,1.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
14.5,2.9,1.73,5.04429262988312,11.7,5.6,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.8,2.7,2.19,6.476668640686717,14.2,6.7,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
15.3,2.9,2.96,5.7,15.6,6.3,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0
14.2,4.1,1.23,6.6349701413956925,8.2,3.7,0.0,0.0,3.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0
14.2,3.7,1.89,8.003062514006334,13.1,2.8,0.0,0.0,2.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0
14.5,3.6,1.85,4.21043695666202,19.2,4.6,2.0,0.0,3.0,3.0,1.0,0.0,7.0,0.0,1.0,0.0
15.0,3.1,2.07,5.703896324491445,19.7,8.7,0.0,0.0,3.0,4.0,3.0,0.0,6.0,1.0,2.0,0.0
15.2,3.0,2.57,7.285166309760939,25.9,7.7,1.0,0.0,2.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0
15.6,3.0,2.72,6.2746180552940505,27.1,7.3,0.0,0.0,2.0,6.0,4.0,0.0,3.0,0.0,4.0,1.0
14.6,2.7,2.2,5.594281890641115,19.5,6.7,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
15.2,2.2,2.36,5.541453220539266,24.0,10.2,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0
14.3,3.1,1.79,5.489331425801959,11.7,5.3,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.5,2.6,2.82,5.74310632931934,15.8,7.4,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
14.1,3.6,1.44,7.793445928433403,6.7,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
14.2,3.2,1.58,4.550350205339652,9.5,4.4,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.6,2.4,1.86,6.4868343401960225,15.5,6.5,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.4,3.1,1.49,6.874565480161406,10.4,4.5,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,2.5,1.9,5.9923432396247,14.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.9,2.4,1.81,5.216411723056114,16.3,7.3,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
14.1,3.8,1.3,4.7834349234215985,5.6,2.5,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.6,3.0,1.82,3.5382348895332956,10.5,4.9,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
14.9,2.8,1.64,5.766519980570014,13.1,7.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
15.1,2.6,2.2,3.157649717821102,15.9,7.3,0.0,0.0,2.0,2.0,3.0,0.0,7.0,0.0,0.0,1.0
14.5,3.8,1.35,6.4,7.3,3.1,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.6,3.3,1.46,5.7,9.8,4.4,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.9,2.8,1.83,5.0,13.5,6.2,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
15.1,2.3,1.97,4.1,16.4,7.9,2.0,0.0,2.0,1.0,3.0,0.0,5.0,0.0,0.0,1.0
14.3,3.0,1.7,5.5,11.6,6.1,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
15.0,2.4,2.24,4.7,16.4,8.6,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
14.4,3.7,1.39,6.2,7.3,4.7,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.6,3.2,1.47,5.2,11.2,7.1,58.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
15.1,3.7,1.71,6.1,14.6,8.3,485.0,0.0,4.0,6.0,4.0,0.0,9.0,2.0,0.0,0.0
15.1,3.7,1.44,5.6,14.7,7.2,462.0,0.0,3.0,6.0,4.0,0.0,9.0,2.0,0.0,1.0
14.3,4.1,1.12,6.0,7.7,3.8,139.0,0.0,2.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0
14.5,3.2,1.89,5.3,11.3,4.8,133.0,0.0,2.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0
14.5,3.7,1.61,5.95530436857397,8.1,3.4,14.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.0,3.2,2.0,7.4068126662294205,10.9,5.0,15.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.1,2.9,1.96,6.333712915109969,15.4,7.8,18.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
15.4,2.6,2.23,6.047548989558771,16.9,8.8,19.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,1.0
14.8,3.3,1.56,4.4700463927446155,10.4,5.1,5.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
15.0,3.0,2.09,4.804486493728385,14.3,7.1,7.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
15.4,2.7,2.18,5.25092055510162,17.9,9.7,7.0,0.0,2.0,3.0,3.0,0.0,6.0,0.0,1.0,1.0
15.5,2.8,1.73,5.0,16.2,8.3,14.0,0.0,2.0,3.0,4.0,0.0,1.0,1.0,0.0,0.0
14.9,3.3,2.2,5.7,13.0,6.6,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,4.6,1.18,7.2,1.9,0.0,0.0,0.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
14.8,4.1,1.29,7.3,7.1,2.3,0.0,0.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0
15.1,3.7,1.69,6.1,16.1,6.1,1.0,0.0,3.0,4.0,3.0,1.0,2.0,0.0,0.0,0.0
15.2,3.4,2.06,5.8,20.1,7.7,0.0,0.0,2.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0
14.1,4.2,1.51,4.5052316328410935,5.6,1.6,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.6,3.7,1.9,6.160679306992394,12.7,5.1,0.0,0.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0
14.9,3.5,2.5,5.431038643605084,18.1,7.6,1.0,0.0,1.0,4.0,2.0,1.0,4.0,0.0,2.0,0.0
15.0,3.3,2.38,6.238452437969977,20.6,8.7,0.0,0.0,2.0,4.0,4.0,0.0,4.0,0.0,3.0,1.0
14.4,3.8,1.75,5.50668670708639,9.5,4.2,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.8,3.2,2.33,7.545541957970725,15.4,6.9,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
15.0,2.7,2.09,4.576242188536448,20.0,8.8,0.0,0.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0
14.3,4.0,1.24,5.043561837440544,7.8,3.5,1.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
14.5,3.2,1.55,4.424046809180212,12.2,5.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
15.0,2.9,2.64,3.736318985705,16.7,7.9,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0
14.2,3.8,1.38,5.611395600197931,6.6,2.7,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
14.0,3.8,1.39,4.0526635784465554,6.7,3.4,0.0,0.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,3.1,1.66,6.35040659314523,14.9,6.2,1.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
14.7,2.7,2.27,6.373405371663901,15.1,8.9,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.8,2.6,2.27,5.916320851721905,17.3,11.0,1.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
14.0,3.9,1.2,4.3440845821193985,7.1,4.4,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.5,2.0,4.9977956482848285,10.3,5.3,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,2.9,1.79,5.1,14.1,7.9,1.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0
14.2,3.8,1.24,6.5,6.9,3.1,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
14.6,3.2,1.65,5.5,11.2,5.7,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.2,3.7,1.1,6.4,7.1,4.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.4,3.1,1.63,5.5,10.9,6.4,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
15.1,2.6,2.18,4.8,16.5,10.6,1.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
14.4,3.7,1.41,5.8,8.3,4.8,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.7,3.1,1.72,5.2,10.8,5.2,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.0,3.0,1.7,5.0,14.1,7.7,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
15.2,2.7,1.57,4.9,15.9,8.5,1.0,0.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0
14.2,3.8,1.19,4.747408456841988,6.8,2.7,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.8,3.0,1.96,5.383803371355975,11.7,5.1,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0
14.5,3.8,1.19,6.3621133457480825,6.8,2.9,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.6,3.3,1.46,7.05235992486595,10.4,5.1,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
15.1,2.9,2.02,6.280682825551379,13.5,6.6,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
15.3,2.4,2.37,7.478766780042867,16.0,8.2,1.0,0.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0
14.4,3.9,1.2,6.06731775926929,5.9,3.7,1.0,0.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0
14.9,3.3,1.41,7.350883493845734,9.6,4.4,0.0,0.0,2.0,4.0,4.0,1.0,3.0,0.0,0.0,0.0
15.4,3.0,1.92,5.498134563203783,12.9,6.1,0.0,0.0,3.0,6.0,5.0,1.0,4.0,0.0,0.0,1.0
14.1,4.1,1.22,5.267752801007316,5.2,1.8,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.6,1.9,6.1,8.7,3.8,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.7,3.1,1.77,5.6,12.3,5.5,0.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
14.2,4.2,1.25,7.3,5.7,2.2,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.7,3.6,1.39,6.2,9.1,4.4,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.7,4.4,1.3,7.325997949759782,8.0,4.1,4.0,0.1,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
14.3,2.7,2.2,5.3681036132749895,12.2,5.4,7.0,0.1,10.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
13.8,5.0,1.1,5.147137634504839,7.5,4.9,5.0,0.1,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
14.2,4.1,1.4,6.929567764392636,10.8,4.9,5.0,0.1,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13.9,5.6,0.9,6.023911524476513,9.3,5.8,5.0,0.1,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14.3,4.6,1.0,4.0120115650343555,9.0,5.3,5.0,0.1,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
14.1,4.8,1.2,7.637823131687179,9.4,5.4,4.0,0.1,5.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
14.4,4.4,1.4,3.2938356932038046,10.1,5.8,4.0,0.1,7.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
14.1,5.5,1.3,5.656274195006947,10.9,8.9,4.0,0.1,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13.9,4.8,1.1,8.89389235777663,6.1,1.6,5.0,0.1,7.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
14.0,4.1,2.1,5.3803485444289745,8.5,2.1,5.0,0.1,10.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
13.5,4.5,1.1,5.03822009342613,6.3,1.1,4.0,0.1,6.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0
13.9,4.0,1.9,4.399973347015092,10.6,2.5,5.0,0.1,6.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0
14.1,4.1,1.8,4.182548912884966,11.4,3.0,4.0,0.1,8.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0
