Viscosita_100,TBN_basic,TAN_acid,ipH,Ossidazione,IR,Sodio,Glicole,Silicio,Ferro,Alluminio,Cromo,Rame,Stagno,Piombo,EndCharge
14.5,5.8,3.4,4.6,7.11,1.41,1.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0
14.5,6.0,3.9,4.8,6.4,1.12,3.0,0.0,8.0,3.0,3.0,1.0,1.0,0.0,3.0,0.0
14.6,5.2,3.8,4.6,6.9,1.37,0.0,0.0,9.0,4.0,0.0,0.0,2.0,1.0,0.0,1.0
14.75,5.39,4.04,5.2,15.0,2.0,2.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0
14.67,6.61,3.64,5.3,7.0,4.0,2.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
14.73,5.97,3.78,5.8,9.0,4.0,3.0,0.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
14.71,6.05,3.64,5.5,8.0,3.0,2.0,0.0,7.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0
14.74,6.09,3.72,5.8,7.0,3.0,1.0,0.0,8.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0
14.94,5.24,3.99,5.5,9.0,3.0,2.0,0.0,8.0,6.0,2.0,1.0,3.0,0.0,0.0,1.0
14.81,5.78,3.79,5.0,8.0,3.0,2.0,0.0,9.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
14.9,4.5,4.51,4.8,8.1,3.8,1.0,0.0,12.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0
14.9,3.3,2.46,5.2,18.4,10.0,1.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0
14.1,3.2,1.74,5.3,12.3,6.5,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.5,2.2,2.21,4.7,14.8,8.4,1.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
13.8,2.8,1.95,5.5,8.4,4.1,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
14.0,1.5,2.74,4.3,12.2,6.6,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.8,2.1,1.94,5.2,10.5,6.0,2.0,0.0,3.0,2.0,2.0,0.0,4.0,0.0,0.0,1.0
13.7,3.3,1.68,6.8,8.6,2.8,0.0,0.0,1.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0
14.4,2.3,2.39,5.4,11.3,4.0,0.0,0.0,2.0,4.0,4.0,0.0,7.0,0.0,0.0,1.0
14.0,2.5,1.88,5.1,10.1,4.1,0.0,0.0,2.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0
14.3,2.3,1.94,5.8,10.3,4.4,0.0,0.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0
13.8,3.6,1.67,6.3,6.1,2.2,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,2.3,1.79,5.3,10.3,4.2,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,3.1,1.89,5.4,8.3,3.4,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.34,3.46,3.41,4.3,6.0,3.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
15.55,3.14,3.2,4.2,7.0,4.0,2.0,0.0,2.0,4.0,3.0,0.0,1.0,0.0,0.0,1.0
14.61,6.0,2.12,6.0,4.0,1.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.88,5.48,2.46,5.5,7.0,1.0,2.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
15.19,4.72,2.81,4.9,8.0,2.0,2.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
15.47,4.13,3.11,4.7,9.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
15.5,3.84,3.26,4.6,8.0,2.0,3.0,0.0,2.0,3.0,3.0,0.0,5.0,0.0,0.0,1.0
15.14,4.89,2.88,5.1,8.0,2.0,2.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0
14.56,5.39,2.55,5.5,7.0,2.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,3.5,1.68,5.8,8.9,4.1,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.0,4.7,2.5,6.3,11.0,0.61,1.0,0.0,1.0,3.0,4.0,1.0,3.0,0.0,1.0,1.0
15.6,3.5,2.97,5.3,27.5,15.9,1.0,0.0,2.0,4.0,3.0,0.0,3.0,0.0,0.0,1.0
15.3,6.0,2.98,6.1,7.4,7.2,1.0,0.0,2.0,14.0,5.0,1.0,14.0,2.0,0.0,0.0
15.5,4.1,3.52,5.5,11.2,9.5,1.0,0.0,3.0,31.0,7.0,3.0,16.0,3.0,0.0,1.0
14.7,6.9,2.19,5.4,6.2,3.3,0.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0
15.2,5.4,2.93,5.7,9.7,5.2,1.0,0.0,2.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0
15.5,4.0,3.44,4.9,20.9,9.7,0.0,0.0,2.0,7.0,4.0,0.0,3.0,0.0,0.0,1.0
14.2,3.0,1.83,5.0,11.1,6.3,0.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0
14.3,2.5,1.8,5.1,14.0,7.9,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
14.1,3.6,1.66,5.5,9.4,6.1,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.0,4.3,1.53,6.2,6.3,3.1,0.0,0.0,2.0,2.0,2.0,0.0,6.0,0.0,0.0,0.0
14.3,3.8,1.84,6.2,10.8,4.5,0.0,0.0,2.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0
13.9,4.5,1.36,5.8,8.1,3.7,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.0,3.4,1.75,5.6,10.6,4.7,0.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0
14.3,3.1,1.88,5.4,11.7,5.4,0.0,0.0,1.0,2.0,3.0,0.0,5.0,0.0,0.0,1.0
14.0,3.7,1.59,6.2,8.5,3.7,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
14.0,2.4,1.85,4.9,12.3,5.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
13.7,4.8,1.53,6.3,5.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
13.7,2.8,1.33,6.3,5.3,1.6,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,3.6,1.71,6.5,8.2,3.4,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.1,2.8,1.83,5.4,10.7,4.6,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,2.5,1.75,5.2,12.0,5.2,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
13.7,4.1,1.67,5.6,5.3,1.9,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,3.4,1.64,5.6,8.7,4.1,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0
14.5,3.3,1.61,6.9,8.2,4.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.6,2.6,1.84,5.2,10.7,5.4,0.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0
14.7,2.6,1.77,5.0,10.5,4.9,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.4,2.8,1.97,5.1,10.2,4.3,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.3,3.7,1.78,5.5,6.5,2.2,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.0,3.1,1.72,5.5,8.7,3.5,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.5,1.61,6.0,7.1,2.4,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.2,2.2,2.1,5.0,11.6,4.9,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
13.9,4.3,1.32,6.7,6.1,1.9,0.0,0.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
14.2,3.8,1.61,5.5,9.5,4.8,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.6,2.5,1.86,5.0,12.0,6.1,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
14.0,3.9,1.6,6.2,5.8,2.5,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.4,2.8,1.77,5.5,9.7,5.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.7,4.4,1.41,6.1,5.6,2.1,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.2,4.0,1.51,5.9,8.5,5.9,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.3,3.9,1.89,5.7,10.5,6.1,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0
14.2,3.7,1.68,5.5,11.2,5.4,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
13.6,4.6,1.3,6.4,5.9,2.7,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.0,3.9,1.52,5.4,8.1,3.3,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.2,3.2,1.69,5.6,10.5,4.7,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
13.6,3.6,1.71,5.916666666666667,7.8,3.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,2.8,2.17,5.283333333333333,10.4,4.3,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.2,2.6,1.89,5.5,11.3,4.8,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.2,2.2,2.22,5.1000000000000005,12.6,5.4,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,3.7,1.47,5.933333333333333,7.8,2.8,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.9,5.0,1.33,6.683333333333333,6.4,2.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,4.9,1.65,6.233333333333333,8.8,4.6,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.5,4.3,1.96,5.633333333333333,10.7,6.5,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
14.4,4.3,1.92,5.716666666666666,11.0,7.4,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.0,5.0,1.79,6.4,5.9,1.9,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.0,4.2,1.39,6.0,8.1,4.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.4,2.8,1.93,5.5,10.1,5.3,0.0,0.0,2.0,25.0,3.0,1.0,2.0,0.0,0.0,1.0
15.1,7.7,0.8,7.0,7.0,1.0,1.0,0.0,92.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
16.4,5.0,1.3,5.9,12.0,3.0,1.0,0.0,215.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0
15.1,7.9,0.7,7.2,5.0,1.0,1.0,0.0,118.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0
15.6,6.1,1.2,5.9,7.0,1.0,1.0,0.0,193.0,4.0,0.0,2.0,1.0,1.0,2.0,1.0
14.7,7.8,0.5,6.3,7.0,1.0,1.0,0.0,140.0,5.0,0.0,1.0,1.0,1.0,4.0,0.0
16.0,4.7,1.3,5.7,7.0,3.0,1.0,0.0,243.0,6.0,0.0,1.0,1.0,1.0,3.0,1.0
14.4,9.2,0.3,7.0,5.0,1.0,1.0,0.0,55.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0
14.9,7.3,0.9,6.7,7.0,1.0,1.0,0.0,139.0,4.0,0.0,1.0,1.0,1.0,3.0,0.0
15.1,6.4,1.2,5.6,8.0,1.0,3.0,0.0,210.0,5.0,0.0,2.0,1.0,1.0,1.0,0.0
15.3,5.6,1.6,6.1,8.0,1.0,1.0,0.0,281.0,9.0,0.0,1.0,1.0,1.0,1.0,1.0
14.6,6.5,0.8,6.2,3.0,1.0,1.0,0.0,198.0,6.0,0.0,1.0,1.0,1.0,1.0,0.0
15.1,4.8,1.8,6.1,9.0,2.0,1.0,0.0,432.0,12.0,0.0,3.0,2.0,2.0,1.0,1.0
14.9,5.7,1.2,5.7,9.0,1.0,1.0,0.0,187.0,7.0,0.0,1.0,1.0,1.0,2.0,1.0
14.8,5.4,2.86,6.5,11.3,7.5,1.0,0.0,231.0,9.0,7.0,1.0,3.0,1.0,0.0,1.0
13.7,4.5,1.26,6.1,4.8,1.6,0.0,0.0,133.0,4.0,4.0,0.0,1.0,1.0,0.0,0.0
13.8,3.6,1.85,5.6,7.5,3.3,1.0,0.0,341.0,7.0,6.0,0.0,1.0,2.0,0.0,1.0
13.7,4.3,1.54,6.1,5.0,1.9,1.0,0.0,190.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0
13.8,3.7,1.9,5.4,7.0,2.8,1.0,0.0,365.0,10.0,7.0,1.0,2.0,3.0,0.0,1.0
13.7,4.7,1.23,5.8,4.0,1.8,1.0,0.0,122.0,9.0,4.0,0.0,2.0,0.0,0.0,1.0
13.8,4.7,1.36,6.0,5.8,1.7,0.0,0.0,16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
13.9,3.8,1.61,6.0,8.1,3.1,1.0,0.0,19.0,7.0,3.0,0.0,2.0,1.0,0.0,1.0
14.0,4.4,1.25,6.4,5.0,1.1,1.0,0.0,89.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0
14.0,3.6,2.17,6.1,7.5,2.4,1.0,0.0,195.0,9.0,4.0,1.0,1.0,1.0,0.0,1.0
14.0,4.1,1.43,6.3,5.3,1.2,1.0,0.0,136.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0
13.9,2.9,1.49,5.6,8.1,3.1,0.0,0.0,296.0,11.0,6.0,1.0,4.0,2.0,0.0,1.0
13.8,3.6,1.52,5.5,4.9,2.2,1.0,0.0,352.0,4.0,5.0,1.0,2.0,0.0,0.0,0.0
13.7,2.2,1.85,4.8,7.1,2.9,1.0,0.0,563.0,10.0,8.0,2.0,1.0,2.0,0.0,1.0
13.6,3.9,1.24,6.1,5.0,2.3,1.0,0.0,283.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
14.0,2.8,1.9,4.9,7.2,3.4,1.0,0.0,541.0,7.0,6.0,2.0,3.0,1.0,0.0,1.0
13.7,4.4,1.31,5.3,6.0,3.4,0.0,0.0,232.0,5.0,3.0,1.0,3.0,1.0,0.0,0.0
14.0,3.1,1.78,4.8,8.7,5.7,2.0,0.0,452.0,7.0,6.0,1.0,3.0,2.0,0.0,1.0
13.5,4.0,1.21,5.3,4.9,0.7,1.0,0.0,195.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0
13.7,3.0,1.65,4.9,8.4,3.6,1.0,0.0,385.0,8.0,5.0,1.0,3.0,3.0,0.0,1.0
13.6,4.0,1.6,5.0,5.9,1.4,0.0,0.0,249.0,5.0,3.0,0.0,1.0,1.0,0.0,0.0
13.9,2.8,1.95,4.7,8.6,2.9,0.0,0.0,342.0,7.0,3.0,1.0,2.0,2.0,0.0,1.0
13.8,4.2,1.32,5.5,6.7,1.7,0.0,0.0,94.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,2.7,1.85,4.916666666666666,10.0,3.5,1.0,0.0,305.0,7.0,4.0,1.0,2.0,3.0,0.0,1.0
13.7,4.2,1.38,4.9,6.7,1.7,0.0,0.0,192.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0
14.0,3.1,2.03,4.9,10.2,3.4,1.0,0.0,388.0,8.0,5.0,1.0,2.0,3.0,0.0,1.0
13.9,4.4,1.28,5.366666666666666,5.7,1.3,1.0,0.0,172.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0
13.7,4.0,1.73,5.016666666666667,6.8,2.0,1.0,0.0,189.0,4.0,3.0,1.0,1.0,2.0,0.0,1.0
13.9,4.4,1.73,5.1499999999999995,6.0,1.7,0.0,0.0,97.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0
14.0,3.1,1.78,4.433333333333333,8.8,3.5,1.0,0.0,249.0,6.0,3.0,1.0,1.0,2.0,0.0,1.0
14.1,4.0,1.34,5.233333333333333,5.3,1.7,0.0,0.0,273.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0
14.3,3.0,1.77,5.2,9.6,3.9,0.0,0.0,624.0,12.0,7.0,2.0,4.0,4.0,1.0,1.0
14.0,4.7,1.21,5.216666666666666,5.3,1.6,0.0,0.0,97.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
14.0,3.6,1.62,4.866666666666666,7.7,3.2,0.0,0.0,223.0,8.0,4.0,0.0,1.0,1.0,0.0,1.0
13.9,4.1,1.36,5.25,4.6,0.7,1.0,0.0,279.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0
13.9,3.8,1.78,4.966666666666667,6.3,1.8,0.0,0.0,325.0,12.0,5.0,1.0,2.0,2.0,0.0,1.0
13.5,5.2,1.44,7.4,4.0,0.1,0.0,0.0,26.0,6.0,2.0,0.0,3.0,1.0,0.0,0.0
13.7,4.6,1.58,6.3,6.1,1.6,0.0,0.0,114.0,8.0,3.0,0.0,3.0,2.0,0.0,0.0
14.1,3.5,1.73,6.0,8.5,2.9,0.0,0.0,255.0,13.0,5.0,1.0,5.0,3.0,0.0,1.0
13.8,4.7,1.41,6.6,4.8,0.9,0.0,0.0,109.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0
14.4,2.3,3.71,5.3,14.8,13.6,0.0,0.3,2.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
14.6,2.4,2.74,5.0,17.6,10.7,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
15.8,1.7,2.35,4.8,13.9,7.2,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0
14.1,3.1,3.25,4.9,13.4,7.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
14.2,1.9,2.28,4.8,12.8,4.4,1.0,0.0,1.0,4.0,3.0,1.0,6.0,0.0,0.0,1.0
13.9,2.1,1.73,5.3,10.9,4.7,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.2,1.6,1.62,4.5,11.3,4.6,1.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.2,1.7,2.32,4.2,12.2,5.0,1.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0
14.2,2.9,1.93,5.5,8.1,2.6,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.4,2.7,1.93,5.533333333333334,9.7,4.1,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0
14.1,2.6,1.92,5.283333333333334,9.5,4.3,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.8,4.4,1.99,6.1,9.2,4.3,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,3.0,1.83,5.5,17.4,8.3,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
14.6,2.5,2.01,5.9,21.8,9.4,1.0,0.0,2.0,4.0,3.0,1.0,0.0,0.0,0.0,1.0
14.7,2.0,2.5,5.5,19.5,9.5,0.0,0.0,3.0,4.0,3.0,0.0,2.0,0.0,0.0,1.0
13.9,4.3,2.02,6.3,7.5,4.7,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,3.1,2.1,5.7,13.3,8.6,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0
13.7,4.4,1.43,6.2,5.9,2.1,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,2.9,2.06,5.3,12.9,5.6,0.0,0.0,2.0,2.0,4.0,0.0,3.0,0.0,0.0,1.0
13.8,4.0,1.42,5.7,7.6,3.3,0.0,0.0,2.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0
13.9,2.7,2.07,5.5,11.8,5.4,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.2,2.4,2.21,5.1,14.3,6.3,1.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
13.7,4.9,1.36,6.7,4.1,1.3,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0
14.3,2.4,1.95,4.9,13.7,6.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0
13.8,4.5,1.22,5.8,5.8,1.9,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
14.2,2.3,2.08,5.1,13.1,6.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.5,2.7,2.14,5.2,12.1,6.4,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0
13.4,2.6,2.01,5.5,12.6,7.0,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
14.3,4.7,1.37,6.1,5.7,3.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.1,4.3,1.62,5.7,7.6,3.2,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14.1,4.4,1.52,6.3,5.0,1.6,1.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
14.0,4.0,1.43,6.0,6.6,2.5,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
13.9,4.0,1.61,6.2,6.9,2.7,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.2,3.3,1.87,4.6,10.2,4.6,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.4,2.6,1.75,4.2,11.9,5.7,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,2.4,1.91,4.0,12.9,6.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0
13.8,4.7,1.27,6.5,4.6,1.6,0.0,0.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
14.3,4.1,1.67,6.1,7.8,3.5,0.0,0.0,2.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0
14.2,3.4,1.84,5.7,10.3,5.4,1.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,2.8,1.67,5.1,11.0,5.8,1.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0
14.5,2.3,1.93,4.7,12.9,7.1,0.0,0.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,1.0
13.9,4.4,1.58,6.0,6.7,3.6,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
14.2,2.6,2.24,4.9,12.8,8.5,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0
13.7,4.9,1.41,6.1,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.1,3.7,1.62,5.6,10.4,6.2,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,3.4,1.68,5.2,12.2,6.6,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0
13.7,4.9,1.31,6.1,3.1,0.3,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.3,3.3,2.07,5.4,12.6,4.6,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.4,2.7,1.79,5.483333333333333,15.4,5.4,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
14.3,2.6,2.03,5.016666666666667,16.7,6.4,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
13.8,3.7,1.27,6.733333333333332,4.2,0.6,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13.9,4.9,1.41,6.233333333333334,5.4,1.5,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.3,4.3,1.64,6.2,8.2,3.4,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
14.3,3.8,1.65,5.583333333333333,9.7,4.3,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.6,3.3,1.91,5.3,11.8,5.5,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.5,2.7,1.75,4.833333333333333,13.3,6.2,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.0,4.2,1.38,6.133333333333334,6.5,2.5,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
14.2,3.3,2.27,5.616666666666667,9.6,5.1,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.2,3.1,2.72,5.499999999999999,10.2,5.5,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
14.5,2.9,1.69,5.5,11.3,5.5,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
15.6,5.8,2.68,6.1,14.4,13.0,1.0,0.0,5.0,3.0,4.0,0.0,3.0,0.0,0.0,1.0
15.3,5.8,2.62,5.3,14.0,11.8,2.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
15.7,5.3,2.75,6.0,16.3,13.6,2.0,0.0,6.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0
15.1,5.9,2.53,6.0,12.7,11.2,2.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
15.7,4.6,2.94,5.8,17.1,14.2,1.0,0.0,4.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0
14.3,7.4,2.02,6.9,8.6,8.5,1.0,0.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
14.9,5.8,2.53,5.7,12.2,10.4,1.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
15.3,4.5,2.75,5.4,16.0,12.9,2.0,0.0,6.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0
15.0,5.1,2.44,5.7,13.4,10.4,3.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0
15.5,4.4,3.09,6.0,16.6,11.9,1.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0
14.8,6.4,2.4,6.2,12.0,8.8,1.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0
14.8,6.7,2.3,6.5,7.7,11.7,1.0,0.2,4.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0
